unique_sample,response_type,threshold,ctmax_1h,ctmax_1m,z_1h,z_1m,r_squared_1h,r_squared_1m,valid_fit,issues
36,fvfm_io,T10,36.809976780309974,50.400477442771844,-7.643050983165609,-7.643050983165611,0.9316903662991529,0.9316903662991528,TRUE,NA
37,fvfm_io,T10,36.21091148682728,48.37080804315083,-6.838505191107902,-6.838505191107902,0.9465628208947889,0.9465628208947889,TRUE,NA
38,fvfm_io,T10,41.096460280415364,52.08347085545867,-6.178895396369013,-6.178895396369015,0.9967561079310443,0.9967561079310443,TRUE,NA
39,fvfm_io,T10,38.71009012847449,48.31068412794785,-5.3991998697534775,-5.399199869753479,0.9681410345533064,0.9681410345533064,TRUE,NA
40,fvfm_io,T10,43.217729611620285,54.39934194361695,-6.288335893577209,-6.28833589357721,0.9842515729812958,0.9842515729812958,TRUE,NA
41,fvfm_io,T10,34.75009860672029,44.323865255561216,-5.384112654519879,-5.384112654519881,0.9007608487973019,0.9007608487973019,TRUE,NA
42,fvfm_io,T10,41.26532104143504,51.69769032022993,-5.866975194907669,-5.8669751949076705,0.9963118861477788,0.9963118861477788,TRUE,NA
43,fvfm_io,T10,40.72052309408985,46.05158117038035,-2.9980903340704605,-2.998090334070461,0.955721545887215,0.9557215458872151,TRUE,NA
44,fvfm_io,T10,43.558929783747374,54.42972321972975,-6.113536986033645,-6.113536986033646,0.961843583833408,0.961843583833408,TRUE,NA
45,fvfm_io,T10,40.7445055934613,46.158009390401595,-3.0444563114483687,-3.044456311448369,0.9483032742857743,0.9483032742857743,TRUE,NA
46,fvfm_io,T10,41.5739320200694,51.187162164886466,-5.406306208621439,-5.40630620862144,0.9944365880447142,0.9944365880447142,TRUE,NA
47,fvfm_io,T10,39.38720458900474,50.10508808408838,-6.027543209707954,-6.027543209707954,0.992430600793203,0.9924306007932029,TRUE,NA
48,fvfm_io,T10,43.086989727215325,51.983707756033475,-5.003352795156568,-5.003352795156569,0.999617174781921,0.999617174781921,TRUE,NA
49,fvfm_io,T10,35.1698496666733,45.819552553412066,-5.989199672660601,-5.989199672660603,0.9476434755131545,0.9476434755131543,TRUE,NA
50,fvfm_io,T10,41.77500110977317,50.15840819389097,-4.714676033497735,-4.714676033497736,0.9939236505880412,0.9939236505880412,TRUE,NA
51,fvfm_io,T10,38.00991158739581,48.54516289108676,-5.924834178992315,-5.924834178992318,0.9534383671755408,0.9534383671755408,TRUE,NA
52,fvfm_io,T10,43.95855166853968,49.72206006264569,-3.2412925463244546,-3.241292546324456,0.9844432811308649,0.9844432811308649,TRUE,NA
53,fvfm_io,T10,44.43615712294871,49.39324400310959,-2.787775718792968,-2.7877757187929686,0.9878544743465214,0.9878544743465215,TRUE,NA
54,fvfm_io,T10,45.64347193872998,53.75026297709519,-4.559112188356378,-4.55911218835638,0.998426713735947,0.998426713735947,TRUE,NA
55,fvfm_io,T10,44.13179466937685,52.21934425982483,-4.548291147169317,-4.5482911471693175,0.9641464703766032,0.9641464703766031,TRUE,NA
56,fvfm_io,T10,46.28745830506398,55.316013004577584,-5.077495346678559,-5.0774953466785595,0.9756477130847159,0.9756477130847159,TRUE,NA
57,fvfm_io,T10,34.74426359693161,49.63557279691021,-8.374602102473421,-8.374602102473423,0.9381455264470719,0.9381455264470717,TRUE,NA
58,fvfm_io,T10,40.12828361967529,53.726325385397814,-7.647291962811762,-7.6472919628117655,0.9871374004733274,0.9871374004733274,TRUE,NA
59,fvfm_io,T10,39.273853126753885,45.37245953991081,-3.429745592137403,-3.4297455921374045,0.8553843786798296,0.8553843786798295,TRUE,NA
60,fvfm_io,T10,43.57307450039782,53.4311080607443,-5.543979207741501,-5.5439792077415015,0.996175148824889,0.996175148824889,TRUE,NA
61,fvfm_io,T10,30.992700362910583,51.21757745321314,-11.374103910417602,-11.374103910417604,0.9674324937828347,0.9674324937828347,TRUE,NA
62,fvfm_io,T10,41.19939398119528,49.107690246241994,-4.447482329380285,-4.447482329380286,0.9949024811028631,0.9949024811028631,TRUE,NA
63,fvfm_io,T10,36.79819596199524,46.50285198051079,-5.457722461135814,-5.457722461135816,0.9236223386281566,0.9236223386281566,TRUE,NA
64,fvfm_io,T10,44.37795038282334,49.53249059557176,-2.8988198903981304,-2.898819890398131,0.9826364133646921,0.9826364133646921,TRUE,NA
65,fvfm_io,T10,32.404785473465346,35.66699973193905,-1.8346101085438438,-1.8346101085438444,0.6790233165069806,0.6790233165069806,TRUE,NA
66,fvfm_io,T10,32.344249663968725,41.76306103182588,-5.296968616041519,-5.296968616041521,0.8651436531411796,0.8651436531411796,TRUE,NA
67,fvfm_io,T10,31.646981144093957,36.16124070591617,-2.538737669727614,-2.538737669727614,0.8006287684775601,0.8006287684775603,TRUE,NA
68,fvfm_io,T10,36.47511605815799,49.149403212532725,-7.127789130221736,-7.12778913022174,0.9387021369955628,0.9387021369955626,TRUE,NA
69,fvfm_io,T10,44.61671847537665,50.57258769066711,-3.349472781916308,-3.3494727819163086,0.9854606052070582,0.9854606052070582,TRUE,NA
70,fvfm_io,T10,43.29681230995821,54.34414228799264,-6.2128179341610625,-6.212817934161065,0.9991082062519019,0.9991082062519019,TRUE,NA
71,fvfm_io,T10,43.069193223834375,54.092655988167856,-6.199395446228282,-6.199395446228283,0.9657091712927318,0.9657091712927318,TRUE,NA
72,fvfm_io,T10,48.297787996050516,52.44747994650187,-2.3337114598974895,-2.33371145989749,0.9620864154830177,0.9620864154830179,TRUE,NA
73,fvfm_io,T10,40.21714413235873,44.06112329335938,-2.1617841340388164,-2.161784134038817,0.6796123762997104,0.6796123762997104,TRUE,NA
74,fvfm_io,T10,40.37466787042921,52.39720046806164,-6.76125419310563,-6.761254193105632,0.9984603474446432,0.9984603474446432,TRUE,NA
75,fvfm_io,T10,40.13740956826029,47.37813795342854,-4.072054266253244,-4.072054266253245,0.9770567858105248,0.9770567858105248,TRUE,NA
76,fvfm_io,T10,43.75959237192251,50.71566408842241,-3.9119685206751065,-3.911968520675108,0.98961303416036706,0.98961303416036706,TRUE,NA
77,fvfm_io,T10,42.43592961057758,48.422991018753784,-3.36701470523639,-3.3670147052363912,0.9884182740478015,0.9884182740478015,TRUE,NA
78,fvfm_io,T10,46.6338215054597,53.591942831837976,-3.9131211840820814,-3.9131211840820823,0.9864268285658004,0.9864268285658004,TRUE,NA
79,fvfm_io,T10,42.17566596623976,54.11472797969928,-6.714311851077692,-6.714311851077693,0.9861475858989026,0.9861475858989028,TRUE,NA
80,fvfm_io,T10,46.58028651933959,57.87665428912832,-6.3528722696404465,-6.352872269640447,0.9979603909578957,0.9979603909578957,TRUE,NA
1,fvfm_absolute,T0.3,39.2104170148243,49.31888755881668,-5.684820423353425,-5.684820423353427,0.9986254715334734,0.9986254715334734,TRUE,NA
2,fvfm_absolute,T0.3,42.131331906593026,49.11176638903462,-3.925669698196669,-3.92566969819667,0.9995395637791927,0.9995395637791927,TRUE,NA
3,fvfm_absolute,T0.3,40.3129601606277,48.13760131524091,-4.400436213131473,-4.400436213131475,0.9971851866224198,0.9971851866224198,TRUE,NA
4,fvfm_absolute,T0.3,45.59065754719906,59.96555304763625,-8.084180407789123,-8.084180407789125,0.9791400569265093,0.9791400569265093,TRUE,NA
5,fvfm_absolute,T0.3,40.2764964613311,45.248240293404734,-2.796018522609344,-2.7960185226093444,0.9983949688360517,0.9983949688360517,TRUE,NA
6,fvfm_absolute,T0.3,40.48344510945527,51.47933314792332,-6.183887920724205,-6.183887920724206,0.9945728134358476,0.9945728134358476,TRUE,NA
7,fvfm_absolute,T0.3,38.34316066277841,49.76386946382742,-6.422799409546824,-6.422799409546824,0.9912438433123323,0.9912438433123323,TRUE,NA
8,fvfm_absolute,T0.3,46.36556189923097,55.241548936496116,-4.991694061655395,-4.991694061655396,0.9910197144743538,0.9910197144743538,TRUE,NA
9,fvfm_absolute,T0.3,45.75052189385481,55.820215530848195,-5.663012994434983,-5.663012994434984,0.9936300943504347,0.9936300943504347,TRUE,NA
10,fvfm_absolute,T0.3,50.22030864456038,67.66489127269753,-9.81051675124565,-9.810516751245652,0.9815562178800419,0.9815562178800419,TRUE,NA
11,fvfm_absolute,T0.3,46.717219139636924,57.46529078783758,-6.044520479279655,-6.044520479279656,0.9947536451381372,0.9947536451381372,TRUE,NA
12,fvfm_absolute,T0.3,55.184709232911814,65.48864267299072,-5.7947452095853995,-5.7947452095854,0.9829589101973804,0.9829589101973804,TRUE,NA
13,fvfm_absolute,T0.3,47.06165235327871,55.302073815776716,-4.63426351426522,-4.63426351426522,0.9960591357758761,0.9960591357758761,TRUE,NA
14,fvfm_absolute,T0.3,50.200291981911235,63.93175305615249,-7.722324561129787,-7.722324561129787,0.9828386933345388,0.9828386933345388,TRUE,NA
15,fvfm_absolute,T0.3,47.778401702468045,56.6462352701158,-4.987108698281141,-4.987108698281142,0.9741993924170895,0.9741993924170895,TRUE,NA
16,fvfm_absolute,T0.3,55.47938609914203,63.675772711631666,-4.609499113599716,-4.609499113599717,0.9696235223391237,0.969623522339124,TRUE,NA
17,fvfm_absolute,T0.3,41.395118509259134,47.829133835596295,-3.6183734791677558,-3.6183734791677566,0.9996350769949052,0.9996350769949052,TRUE,NA
18,fvfm_absolute,T0.3,40.14920933181216,56.124468909184074,-8.98419612725587,-8.98419612725587,0.9746056972224673,0.9746056972224673,TRUE,NA
19,fvfm_absolute,T0.3,38.69264607104167,55.523567970254646,-9.465405091710634,-9.465405091710634,0.9785742817935126,0.9785742817935126,TRUE,NA
20,fvfm_absolute,T0.3,45.10781516073385,57.68114212732887,-7.071010952461032,-7.071010952461034,0.9791055159175917,0.9791055159175917,TRUE,NA
21,fvfm_absolute,T0.3,54.86986155318782,59.572248703256086,-2.6445372119237387,-2.644537211923739,0.9689582495247109,0.9689582495247109,TRUE,NA
22,fvfm_absolute,T0.3,NA,NA,NA,NA,0.07749668103282935,0.07749668103282938,FALSE,Poor fit (R² = 0.077); z out of range (20.6)
23,fvfm_absolute,T0.3,58.753890877143306,66.76538491907134,-4.505518886652368,-4.505518886652369,0.27614460122360895,0.27614460122360895,TRUE,NA
24,fvfm_absolute,T0.3,NA,NA,NA,NA,NA,NA,FALSE,Insufficient data points
25,fvfm_absolute,T0.3,60.86950975856441,56.53499619424695,2.4376517820867467,2.437651782086747,0.49926475026386136,0.49926475026386136,TRUE,NA
26,fvfm_absolute,T0.3,NA,NA,NA,NA,0.07608833448729296,0.07608833448729298,FALSE,Poor fit (R² = 0.076); z out of range (15.2)
27,fvfm_absolute,T0.3,61.74186702013302,56.267583958691645,3.078637467009778,3.0786374670097785,0.45037240270155304,0.4503724027015532,TRUE,NA
28,fvfm_absolute,T0.3,NA,NA,NA,NA,NA,NA,FALSE,Insufficient data points
29,fvfm_absolute,T0.3,48.00653019343265,59.548916655641335,-6.491228718433461,-6.491228718433462,0.9839208057212664,0.9839208057212664,TRUE,NA
30,fvfm_absolute,T0.3,50.65735919466239,64.55762357557464,-7.817256477992631,-7.817256477992633,0.9832069260620515,0.9832069260620515,TRUE,NA
31,fvfm_absolute,T0.3,47.301545989134155,58.94919613985968,-6.550427106924956,-6.550427106924959,0.990338593490597,0.9903385934905969,TRUE,NA
32,fvfm_absolute,T0.3,NA,NA,NA,NA,0.032493552422122735,0.03249355242212271,FALSE,Poor fit (R² = 0.032); z out of range (8.1)
33,fvfm_absolute,T0.3,39.31498446602303,48.98136236958251,-5.436195543812103,-5.436195543812104,0.9976812801856245,0.9976812801856245,TRUE,NA
34,fvfm_absolute,T0.3,41.11803938210607,49.201862311695855,-4.546195340720121,-4.546195340720123,0.9936827418588836,0.9936827418588835,TRUE,NA
35,fvfm_absolute,T0.3,40.019359187247915,49.19698442155029,-5.161329910671134,-5.161329910671136,0.9961290394566489,0.9961290394566489,TRUE,NA
36,fvfm_absolute,T0.3,44.861588462166466,62.64942116464909,-10.003554365043362,-10.003554365043367,0.9695556716295418,0.9695556716295416,TRUE,NA
37,fvfm_absolute,T0.3,45.913116715655335,54.77588829431329,-4.984261927519256,-4.984261927519257,0.9972639030750735,0.9972639030750735,TRUE,NA
38,fvfm_absolute,T0.3,49.057497588597215,65.96776865811165,-9.510029625357218,-9.51002962535722,0.9872528873437734,0.9872528873437734,TRUE,NA
39,fvfm_absolute,T0.3,47.38008275416594,59.76049402361067,-6.962518664693796,-6.962518664693797,0.9855441093499512,0.9855441093499511,TRUE,NA
40,fvfm_absolute,T0.3,56.377019916585276,71.2234481483226,-8.349361860265901,-8.349361860265903,0.18642559418977794,0.18642559418977794,TRUE,NA
41,fvfm_absolute,T0.3,45.49728030990566,52.76373525465091,-4.08652241657029,-4.08652241657029,0.9969638047098535,0.9969638047098535,TRUE,NA
42,fvfm_absolute,T0.3,48.450916309162864,67.3183518396866,-10.610703406953157,-10.610703406953158,0.983163728302192,0.983163728302192,TRUE,NA
43,fvfm_absolute,T0.3,48.148984036727015,57.43316854131307,-5.22125691084094,-5.22125691084094,0.9858368693283897,0.9858368693283897,TRUE,NA
44,fvfm_absolute,T0.3,53.53351635696073,82.94148000363609,-16.538505169529568,-16.53850516952957,0.9906799831908998,0.9906799831908998,TRUE,NA
45,fvfm_absolute,T0.3,47.419345541160226,56.72397051342227,-5.232752258985018,-5.232752258985019,0.9870570365298826,0.9870570365298826,TRUE,NA
46,fvfm_absolute,T0.3,50.69224010297367,63.94539989731341,-7.453336599729808,-7.453336599729809,0.9925282890448813,0.9925282890448813,TRUE,NA
47,fvfm_absolute,T0.3,46.326773477477936,63.578886068902634,-9.702275094822491,-9.702275094822493,0.9764534417708862,0.9764534417708862,TRUE,NA
48,fvfm_absolute,T0.3,59.63228638852945,69.8092875086198,-5.723360775915219,-5.7233607759152205,0.8216569415018843,0.8216569415018844,TRUE,NA
49,fvfm_absolute,T0.3,46.82527461603377,55.61116497036515,-4.941025321909929,-4.94102532190993,0.9963939503662217,0.9963939503662217,TRUE,NA
50,fvfm_absolute,T0.3,50.19423514549386,65.0042043201867,-8.32885794810623,-8.32885794810623,0.9764072432151754,0.9764072432151754,TRUE,NA
51,fvfm_absolute,T0.3,46.81064039909887,59.5344453557748,-7.155637043772696,-7.155637043772697,0.9874692764485905,0.9874692764485905,TRUE,NA
52,fvfm_absolute,T0.3,54.51417546832102,75.64282325881668,-11.882368153967251,-11.882368153967253,0.9831668541998858,0.9831668541998858,TRUE,NA
53,fvfm_absolute,T0.3,62.039648391017266,56.39853827856247,3.1724579735484824,3.1724579735484832,0.7721702178271644,0.7721702178271642,TRUE,NA
54,fvfm_absolute,T0.3,NA,NA,NA,NA,0.13540362215330606,0.13540362215330606,FALSE,z out of range (16.8)
55,fvfm_absolute,T0.3,NA,NA,NA,NA,0.38970324918504906,0.3897032491850489,FALSE,z out of range (7.8)
56,fvfm_absolute,T0.3,64.2570000421978,81.16241454744828,-9.507298381733865,-9.507298381733866,0.11800051638425178,0.11800051638425181,TRUE,NA
57,fvfm_absolute,T0.3,46.16256722763974,52.82831884070374,-3.748697762142467,-3.7486977621424677,0.999052304268493,0.999052304268493,TRUE,NA
58,fvfm_absolute,T0.3,49.60667082727767,62.16861569943044,-7.064609869066237,-7.064609869066239,0.9976684418817218,0.9976684418817218,TRUE,NA
59,fvfm_absolute,T0.3,45.56400743663113,60.90372561356952,-8.626779175072299,-8.6267791750723,0.9667137444198161,0.9667137444198158,TRUE,NA
60,fvfm_absolute,T0.3,56.707669778672475,66.30677839607564,-5.398364517828347,-5.398364517828349,0.8376375797276304,0.8376375797276305,TRUE,NA
61,fvfm_absolute,T0.3,43.090977023768986,54.695349344538315,-6.526088440601231,-6.5260884406012325,0.9824049656434855,0.9824049656434855,TRUE,NA
62,fvfm_absolute,T0.3,48.98075972207176,64.55422497440233,-8.758234289108152,-8.758234289108156,0.9772218447773318,0.9772218447773318,TRUE,NA
63,fvfm_absolute,T0.3,46.73025298322215,58.54185692616534,-6.642631744850036,-6.6426317448500365,0.9871812531195315,0.9871812531195315,TRUE,NA
64,fvfm_absolute,T0.3,56.13750184351328,74.25274483812478,-10.187683972723388,-10.18768397272339,0.9929454794610896,0.9929454794610896,TRUE,NA
65,fvfm_absolute,T0.3,39.57403604894202,47.72026547436791,-4.581291621659463,-4.581291621659465,0.9973107284753228,0.9973107284753228,TRUE,NA
66,fvfm_absolute,T0.3,40.945425029937226,54.207503931476694,-7.45835254378845,-7.458352543788452,0.9805256793892989,0.9805256793892989,TRUE,NA
67,fvfm_absolute,T0.3,38.53487066906392,53.34667446714247,-8.329889707010487,-8.329889707010489,0.9706946625160771,0.9706946625160771,TRUE,NA
68,fvfm_absolute,T0.3,46.509313275465686,55.53534347409594,-5.076075613186925,-5.076075613186926,0.9920045987038949,0.9920045987038949,TRUE,NA
69,fvfm_absolute,T0.3,NA,NA,NA,NA,0.028857911642416915,0.028857911642416946,FALSE,Poor fit (R² = 0.029)
70,fvfm_absolute,T0.3,56.70095085950156,68.89484500569532,-6.857624818790227,-6.857624818790228,0.7741210032009954,0.7741210032009955,TRUE,NA
71,fvfm_absolute,T0.3,60.39589934363187,70.24511090656955,-5.5390178764673,-5.539017876467302,0.43429438335671217,0.4342943833567122,TRUE,NA
72,fvfm_absolute,T0.3,NA,NA,NA,NA,NA,NA,FALSE,Insufficient data points
73,fvfm_absolute,T0.3,46.85678355492568,52.66788006613976,-3.2680552399354776,-3.268055239935479,0.9900027354518277,0.9900027354518277,TRUE,NA
74,fvfm_absolute,T0.3,49.26786229742574,67.80163155468885,-10.423055548994709,-10.423055548994714,0.989536072706545,0.989536072706545,TRUE,NA
75,fvfm_absolute,T0.3,45.94209889765898,62.69546130471428,-9.421787040579755,-9.421787040579755,0.9635270706152473,0.9635270706152473,TRUE,NA
76,fvfm_absolute,T0.3,55.376438333817184,76.62053960674484,-11.947297097670488,-11.947297097670495,0.9928444824094097,0.9928444824094096,TRUE,NA
77,fvfm_absolute,T0.3,54.531488268285564,61.48447301399955,-3.910232464315866,-3.910232464315867,0.9869670215886202,0.9869670215886202,TRUE,NA
78,fvfm_absolute,T0.3,NA,NA,NA,NA,0.23160412267087818,0.23160412267087827,FALSE,z out of range (10.5)
79,fvfm_absolute,T0.3,58.331331281794384,67.28952889726445,-5.037927799188785,-5.037927799188786,0.553466665075159,0.5534666650751591,TRUE,NA
80,fvfm_absolute,T0.3,NA,NA,NA,NA,NA,NA,FALSE,Insufficient data points
