"","AOI","Light","Temp","Time","Cell","Species","final_fvfm","initial_fvfm","post","fvfm_prop_io","unique_sample1","unique_sample","Species_sample"
"1326",5,"High",52,60,"A5","Eucalyptus pauciflora",0.098,0.844,0,0.116113744075829,16,29,"Eucalyptus pauciflora_29"
"1327",5,"None",30,5,"A5","Eucalyptus pauciflora",0.865,0.861,0.819,1,16,32,"Eucalyptus pauciflora_32"
"1328",5,"None",30,30,"A5","Eucalyptus pauciflora",0.821,0.856,0.815,0.95911214953271,16,32,"Eucalyptus pauciflora_32"
"1329",5,"None",44,60,"A5","Eucalyptus pauciflora",0.811,0.826,0.695,0.981840193704601,16,32,"Eucalyptus pauciflora_32"
"1330",5,"None",48,15,"A5","Eucalyptus pauciflora",0.72,0.847,0.69,0.850059031877214,16,32,"Eucalyptus pauciflora_32"
"1331",5,"High",58,5,"A5","Eucalyptus pauciflora",0,0.831,0.069,0,16,29,"Eucalyptus pauciflora_29"
"1332",5,"None",44,15,"A5","Eucalyptus pauciflora",0.851,0.797,0.738,1,16,32,"Eucalyptus pauciflora_32"
"1333",5,"None",48,30,"A5","Eucalyptus pauciflora",0.683,0.82,0.537,0.832926829268293,16,32,"Eucalyptus pauciflora_32"
"1334",5,"Moderate",42,30,"A5","Eucalyptus pauciflora",0.811,0.837,0.643,0.968936678614098,16,31,"Eucalyptus pauciflora_31"
"1335",5,"None",30,60,"A5","Eucalyptus pauciflora",0.841,0.842,0.809,0.998812351543943,16,32,"Eucalyptus pauciflora_32"
"1336",5,"Low",52,30,"A5","Eucalyptus pauciflora",0.089,0.86,0.125,0.103488372093023,16,30,"Eucalyptus pauciflora_30"
"1337",5,"High",54,15,"A5","Eucalyptus pauciflora",0.13,0.826,0,0.157384987893462,16,29,"Eucalyptus pauciflora_29"
"1338",5,"None",40,60,"A5","Eucalyptus pauciflora",0.804,0.816,0.77,0.985294117647059,16,32,"Eucalyptus pauciflora_32"
"1339",5,"Moderate",48,15,"A5","Eucalyptus pauciflora",0.423,0.859,0.296,0.492433061699651,16,31,"Eucalyptus pauciflora_31"
"1340",5,"None",52,5,"A5","Eucalyptus pauciflora",0.556,0.85,0.597,0.654117647058824,16,32,"Eucalyptus pauciflora_32"
"1341",5,"None",42,15,"A5","Eucalyptus pauciflora",0.85,0.848,0.81,1,16,32,"Eucalyptus pauciflora_32"
"1342",5,"Moderate",30,60,"A5","Eucalyptus pauciflora",0.841,0.833,0.798,1,16,31,"Eucalyptus pauciflora_31"
"1343",5,"Moderate",30,30,"A5","Eucalyptus pauciflora",0.848,0.829,0.832,1,16,31,"Eucalyptus pauciflora_31"
"1344",5,"None",48,5,"A5","Eucalyptus pauciflora",0.765,0.819,0.694,0.934065934065934,16,32,"Eucalyptus pauciflora_32"
"1345",5,"High",48,30,"A5","Eucalyptus pauciflora",0.226,0.872,0.323,0.259174311926606,16,29,"Eucalyptus pauciflora_29"
"1346",5,"Moderate",58,5,"A5","Eucalyptus pauciflora",0,0.814,0,0,16,31,"Eucalyptus pauciflora_31"
"1347",5,"None",52,15,"A5","Eucalyptus pauciflora",0.314,0.858,0.555,0.365967365967366,16,32,"Eucalyptus pauciflora_32"
"1348",5,"Low",30,15,"A5","Eucalyptus pauciflora",0.847,0.8,0.788,1,16,30,"Eucalyptus pauciflora_30"
"1349",5,"Low",54,15,"A5","Eucalyptus pauciflora",0.275,0.816,0.164,0.337009803921569,16,30,"Eucalyptus pauciflora_30"
"1350",5,"Low",30,5,"A5","Eucalyptus pauciflora",0.834,0.831,0.791,1,16,30,"Eucalyptus pauciflora_30"
"1351",5,"Moderate",44,15,"A5","Eucalyptus pauciflora",0.766,0.866,0.68,0.884526558891455,16,31,"Eucalyptus pauciflora_31"
"1352",5,"Low",52,5,"A5","Eucalyptus pauciflora",0.522,0.835,0.28,0.625149700598802,16,30,"Eucalyptus pauciflora_30"
"1353",5,"Low",30,30,"A5","Eucalyptus pauciflora",0.856,0.824,0.81,1,16,30,"Eucalyptus pauciflora_30"
"1354",5,"Moderate",54,15,"A5","Eucalyptus pauciflora",0.073,0.822,0,0.0888077858880779,16,31,"Eucalyptus pauciflora_31"
"1355",5,"Moderate",48,5,"A5","Eucalyptus pauciflora",0.579,0.806,0.397,0.718362282878412,16,31,"Eucalyptus pauciflora_31"
"1356",5,"High",48,5,"A5","Eucalyptus pauciflora",0.669,0.871,0.594,0.768082663605052,16,29,"Eucalyptus pauciflora_29"
"1357",5,"None",52,60,"A5","Eucalyptus pauciflora",0.353,0.854,0.411,0.413348946135831,16,32,"Eucalyptus pauciflora_32"
"1358",5,"None",52,30,"A5","Eucalyptus pauciflora",0.345,0.87,0.093,0.396551724137931,16,32,"Eucalyptus pauciflora_32"
"1359",5,"Moderate",48,60,"A5","Eucalyptus pauciflora",0.126,0.815,0,0.154601226993865,16,31,"Eucalyptus pauciflora_31"
"1360",5,"Moderate",52,5,"A5","Eucalyptus pauciflora",0.408,0.843,0.361,0.483985765124555,16,31,"Eucalyptus pauciflora_31"
"1361",5,"None",30,15,"A5","Eucalyptus pauciflora",0.832,0.842,0.859,0.98812351543943,16,32,"Eucalyptus pauciflora_32"
"1362",5,"Moderate",54,5,"A5","Eucalyptus pauciflora",0.282,0.832,0.102,0.338942307692308,16,31,"Eucalyptus pauciflora_31"
"1363",5,"None",48,60,"A5","Eucalyptus pauciflora",0.576,0.822,0.414,0.700729927007299,16,32,"Eucalyptus pauciflora_32"
"1364",5,"Low",30,60,"A5","Eucalyptus pauciflora",0.813,0.837,0.792,0.971326164874552,16,30,"Eucalyptus pauciflora_30"
"1365",5,"Moderate",52,30,"A5","Eucalyptus pauciflora",0.099,0.819,0,0.120879120879121,16,31,"Eucalyptus pauciflora_31"
"1366",5,"Low",52,60,"A5","Eucalyptus pauciflora",0.181,0.875,0,0.206857142857143,16,30,"Eucalyptus pauciflora_30"
"1367",5,"None",42,30,"A5","Eucalyptus pauciflora",0.827,0.878,0.824,0.941913439635535,16,32,"Eucalyptus pauciflora_32"
"1368",5,"Moderate",44,30,"A5","Eucalyptus pauciflora",0.77,0.83,0.642,0.927710843373494,16,31,"Eucalyptus pauciflora_31"
"1369",5,"Moderate",48,30,"A5","Eucalyptus pauciflora",0.343,0.834,0.24,0.411270983213429,16,31,"Eucalyptus pauciflora_31"
"1370",5,"Moderate",40,60,"A5","Eucalyptus pauciflora",0.789,0.867,0.567,0.910034602076125,16,31,"Eucalyptus pauciflora_31"
"1371",5,"Moderate",30,5,"A5","Eucalyptus pauciflora",0.833,0.847,0.849,0.983471074380165,16,31,"Eucalyptus pauciflora_31"
"1372",5,"Moderate",52,60,"A5","Eucalyptus pauciflora",0.088,0.835,0,0.105389221556886,16,31,"Eucalyptus pauciflora_31"
"1373",5,"Low",54,5,"A5","Eucalyptus pauciflora",0.502,0.83,0.37,0.604819277108434,16,30,"Eucalyptus pauciflora_30"
"1374",5,"Moderate",52,15,"A5","Eucalyptus pauciflora",0.269,0.818,0.429,0.328850855745721,16,31,"Eucalyptus pauciflora_31"
"1375",5,"High",48,60,"A5","Eucalyptus pauciflora",0.162,0.808,0,0.20049504950495,16,29,"Eucalyptus pauciflora_29"
"1376",5,"None",54,15,"A5","Eucalyptus pauciflora",0.272,0.822,0.356,0.330900243309002,16,32,"Eucalyptus pauciflora_32"
"1377",5,"Low",40,60,"A5","Eucalyptus pauciflora",0.851,0.838,0.68,1,16,30,"Eucalyptus pauciflora_30"
"1378",5,"Moderate",44,5,"A5","Eucalyptus pauciflora",0.778,0.86,0.667,0.904651162790698,16,31,"Eucalyptus pauciflora_31"
"1379",5,"Low",58,5,"A5","Eucalyptus pauciflora",0,0.841,0,0,16,30,"Eucalyptus pauciflora_30"
"1380",5,"High",52,30,"A5","Eucalyptus pauciflora",0.188,0.833,0,0.225690276110444,16,29,"Eucalyptus pauciflora_29"
"1381",5,"High",30,15,"A5","Eucalyptus pauciflora",0.819,0.811,0.799,1,16,29,"Eucalyptus pauciflora_29"
"1382",5,"Low",42,30,"A5","Eucalyptus pauciflora",0.843,0.861,0.693,0.979094076655052,16,30,"Eucalyptus pauciflora_30"
"1383",5,"Low",44,15,"A5","Eucalyptus pauciflora",0.71,0.815,0.556,0.871165644171779,16,30,"Eucalyptus pauciflora_30"
"1384",5,"Low",48,15,"A5","Eucalyptus pauciflora",0.608,0.868,0.516,0.700460829493088,16,30,"Eucalyptus pauciflora_30"
"1385",5,"High",40,60,"A5","Eucalyptus pauciflora",0.794,0.84,0.535,0.945238095238095,16,29,"Eucalyptus pauciflora_29"
"1386",5,"None",54,5,"A5","Eucalyptus pauciflora",0.557,0.833,0.554,0.668667466986795,16,32,"Eucalyptus pauciflora_32"
"1387",5,"High",44,60,"A5","Eucalyptus pauciflora",0.658,0.868,0.45,0.758064516129032,16,29,"Eucalyptus pauciflora_29"
"1388",5,"High",42,15,"A5","Eucalyptus pauciflora",0.825,0.832,0.651,0.991586538461538,16,29,"Eucalyptus pauciflora_29"
"1389",5,"High",44,30,"A5","Eucalyptus pauciflora",0.747,0.848,0.579,0.880896226415094,16,29,"Eucalyptus pauciflora_29"
"1390",5,"Low",48,5,"A5","Eucalyptus pauciflora",0.741,0.866,0.618,0.855658198614319,16,30,"Eucalyptus pauciflora_30"
"1391",5,"High",52,5,"A5","Eucalyptus pauciflora",0.34,0.828,0.258,0.410628019323672,16,29,"Eucalyptus pauciflora_29"
"1392",5,"High",52,15,"A5","Eucalyptus pauciflora",0.109,0.82,0,0.132926829268293,16,29,"Eucalyptus pauciflora_29"
"1393",5,"High",48,15,"A5","Eucalyptus pauciflora",0.444,0.874,0.354,0.508009153318078,16,29,"Eucalyptus pauciflora_29"
"1394",5,"Low",42,15,"A5","Eucalyptus pauciflora",0.805,0.82,NA,0.981707317073171,16,30,"Eucalyptus pauciflora_30"
"1395",5,"High",30,30,"A5","Eucalyptus pauciflora",0.811,0.829,0.798,0.978287092882992,16,29,"Eucalyptus pauciflora_29"
"1396",5,"Moderate",44,60,"A5","Eucalyptus pauciflora",0.427,0.877,0.069,0.486887115165336,16,31,"Eucalyptus pauciflora_31"
"1397",5,"Low",48,30,"A5","Eucalyptus pauciflora",0.493,0.869,0.186,0.567318757192175,16,30,"Eucalyptus pauciflora_30"
"1398",5,"High",44,5,"A5","Eucalyptus pauciflora",0.778,0.864,0.635,0.900462962962963,16,29,"Eucalyptus pauciflora_29"
"1399",5,"Moderate",30,15,"A5","Eucalyptus pauciflora",0.86,0.813,0.843,1,16,31,"Eucalyptus pauciflora_31"
"1400",5,"Low",48,60,"A5","Eucalyptus pauciflora",0.261,0.853,0.113,0.305978898007034,16,30,"Eucalyptus pauciflora_30"
"1401",5,"None",58,5,"A5","Eucalyptus pauciflora",0.076,0.812,0.359,0.0935960591133005,16,32,"Eucalyptus pauciflora_32"
"1402",5,"Low",44,30,"A5","Eucalyptus pauciflora",0.801,0.829,0.578,0.966224366706876,16,30,"Eucalyptus pauciflora_30"
"1403",5,"High",42,30,"A5","Eucalyptus pauciflora",0.756,0.815,0,0.92760736196319,16,29,"Eucalyptus pauciflora_29"
"1404",5,"Low",44,60,"A5","Eucalyptus pauciflora",0.709,0.822,0.532,0.862530413625304,16,30,"Eucalyptus pauciflora_30"
"1405",5,"High",30,5,"A5","Eucalyptus pauciflora",0.813,0.815,0.787,0.997546012269939,16,29,"Eucalyptus pauciflora_29"
"1406",5,"High",44,15,"A5","Eucalyptus pauciflora",0.777,0.817,0.616,0.951040391676867,16,29,"Eucalyptus pauciflora_29"
"1407",5,"Low",44,5,"A5","Eucalyptus pauciflora",0.849,0.815,0.703,1,16,30,"Eucalyptus pauciflora_30"
"1408",5,"High",30,60,"A5","Eucalyptus pauciflora",0.824,0.83,0.735,0.992771084337349,16,29,"Eucalyptus pauciflora_29"
"1409",6,"None",44,15,"B1","Vicia faba",0.66,0.797,0.618,0.82810539523212,17,36,"Vicia faba_36"
"1410",6,"High",52,60,"B1","Vicia faba",0,0.816,0,0,17,33,"Vicia faba_33"
"1411",6,"None",30,30,"B1","Vicia faba",0.801,0.838,0.796,0.955847255369929,17,36,"Vicia faba_36"
"1412",6,"None",44,5,"B1","Vicia faba",0.763,0.804,0.657,0.949004975124378,17,36,"Vicia faba_36"
"1413",6,"Moderate",42,15,"B1","Vicia faba",0.586,0.834,0.516,0.702637889688249,17,35,"Vicia faba_35"
"1414",6,"None",44,30,"B1","Vicia faba",0.515,0.833,0.427,0.618247298919568,17,36,"Vicia faba_36"
"1415",6,"None",30,5,"B1","Vicia faba",0.836,0.846,0.799,0.988179669030733,17,36,"Vicia faba_36"
"1416",6,"Moderate",42,30,"B1","Vicia faba",0.368,0.83,0.188,0.443373493975904,17,35,"Vicia faba_35"
"1417",6,"None",44,60,"B1","Vicia faba",0.518,0.792,0.416,0.654040404040404,17,36,"Vicia faba_36"
"1418",6,"High",54,15,"B1","Vicia faba",0,0.802,0,0,17,33,"Vicia faba_33"
"1419",6,"None",30,60,"B1","Vicia faba",0.815,0.82,0.793,0.99390243902439,17,36,"Vicia faba_36"
"1420",6,"None",40,60,"B1","Vicia faba",0.691,0.796,0.711,0.868090452261306,17,36,"Vicia faba_36"
"1421",6,"None",48,15,"B1","Vicia faba",0.478,0.833,0.504,0.573829531812725,17,36,"Vicia faba_36"
"1422",6,"None",48,30,"B1","Vicia faba",0.563,0.801,0.446,0.702871410736579,17,36,"Vicia faba_36"
"1423",6,"None",48,5,"B1","Vicia faba",0.548,0.802,0.565,0.683291770573566,17,36,"Vicia faba_36"
"1424",6,"None",48,60,"B1","Vicia faba",0,0.815,0.157,0,17,36,"Vicia faba_36"
"1425",6,"None",42,15,"B1","Vicia faba",0.768,0.825,0.729,0.930909090909091,17,36,"Vicia faba_36"
"1426",6,"None",52,15,"B1","Vicia faba",0.065,0.822,0.385,0.0790754257907543,17,36,"Vicia faba_36"
"1427",6,"Low",58,5,"B1","Vicia faba",0,0.819,0.064,0,17,34,"Vicia faba_34"
"1428",6,"Low",54,15,"B1","Vicia faba",0,0.808,0,0,17,34,"Vicia faba_34"
"1429",6,"High",54,5,"B1","Vicia faba",0,0.799,0.189,0,17,33,"Vicia faba_33"
"1430",6,"Moderate",48,15,"B1","Vicia faba",0,0.823,0.251,0,17,35,"Vicia faba_35"
"1431",6,"None",52,5,"B1","Vicia faba",0.603,0.836,0.651,0.721291866028708,17,36,"Vicia faba_36"
"1432",6,"Moderate",44,5,"B1","Vicia faba",0.543,0.827,0.496,0.656590084643289,17,35,"Vicia faba_35"
"1433",6,"Moderate",44,15,"B1","Vicia faba",0.123,0.822,0.266,0.14963503649635,17,35,"Vicia faba_35"
"1434",6,"Low",30,15,"B1","Vicia faba",0.828,0.804,0.785,1,17,34,"Vicia faba_34"
"1435",6,"Moderate",30,30,"B1","Vicia faba",0.836,0.808,0.823,1,17,35,"Vicia faba_35"
"1436",6,"Low",52,5,"B1","Vicia faba",0,0.817,0.526,0,17,34,"Vicia faba_34"
"1437",6,"Low",52,15,"B1","Vicia faba",0,0.822,0.121,0,17,34,"Vicia faba_34"
"1438",6,"Moderate",58,5,"B1","Vicia faba",0,0.813,0,0,17,35,"Vicia faba_35"
"1439",6,"Moderate",30,60,"B1","Vicia faba",0.819,0.793,0.762,1,17,35,"Vicia faba_35"
"1440",6,"Moderate",54,15,"B1","Vicia faba",0,0.828,0,0,17,35,"Vicia faba_35"
"1441",6,"Low",48,15,"B1","Vicia faba",0,0.86,0.303,0,17,34,"Vicia faba_34"
"1442",6,"None",52,60,"B1","Vicia faba",0,0.824,0.221,0,17,36,"Vicia faba_36"
"1443",6,"None",52,30,"B1","Vicia faba",0,0.837,0.06,0,17,36,"Vicia faba_36"
"1444",6,"None",42,30,"B1","Vicia faba",0.707,0.855,0.709,0.826900584795322,17,36,"Vicia faba_36"
"1445",6,"None",30,15,"B1","Vicia faba",0.804,0.823,0.838,0.976913730255164,17,36,"Vicia faba_36"
"1446",6,"Moderate",54,5,"B1","Vicia faba",0,0.801,0.193,0,17,35,"Vicia faba_35"
"1447",6,"Moderate",30,15,"B1","Vicia faba",0.852,0.79,0.819,1,17,35,"Vicia faba_35"
"1448",6,"Low",30,30,"B1","Vicia faba",0.82,0.793,0.79,1,17,34,"Vicia faba_34"
"1449",6,"High",58,5,"B1","Vicia faba",0,0.813,0,0,17,33,"Vicia faba_33"
"1450",6,"Moderate",44,60,"B1","Vicia faba",0.074,0.85,0.367,0.0870588235294118,17,35,"Vicia faba_35"
"1451",6,"Moderate",44,30,"B1","Vicia faba",0.482,0.817,0.457,0.589963280293758,17,35,"Vicia faba_35"
"1452",6,"Moderate",40,60,"B1","Vicia faba",0.331,0.83,0.328,0.398795180722892,17,35,"Vicia faba_35"
"1453",6,"Moderate",30,5,"B1","Vicia faba",0.814,0.825,0.806,0.986666666666667,17,35,"Vicia faba_35"
"1454",6,"Low",54,5,"B1","Vicia faba",0,0.814,0.423,0,17,34,"Vicia faba_34"
"1455",6,"Low",52,60,"B1","Vicia faba",0,0.825,0,0,17,34,"Vicia faba_34"
"1456",6,"Low",48,30,"B1","Vicia faba",0,0.843,0,0,17,34,"Vicia faba_34"
"1457",6,"Moderate",48,30,"B1","Vicia faba",0,0.816,0,0,17,35,"Vicia faba_35"
"1458",6,"Low",52,30,"B1","Vicia faba",0,0.835,0,0,17,34,"Vicia faba_34"
"1459",6,"None",54,15,"B1","Vicia faba",0,0.809,0.121,0,17,36,"Vicia faba_36"
"1460",6,"Low",30,5,"B1","Vicia faba",0.804,0.824,0.79,0.975728155339806,17,34,"Vicia faba_34"
"1461",6,"High",30,15,"B1","Vicia faba",0.823,0.812,0.807,1,17,33,"Vicia faba_33"
"1462",6,"Low",40,60,"B1","Vicia faba",0.63,0.816,0.473,0.772058823529412,17,34,"Vicia faba_34"
"1463",6,"Moderate",48,5,"B1","Vicia faba",0.324,0.811,0.463,0.399506781750925,17,35,"Vicia faba_35"
"1464",6,"Low",44,15,"B1","Vicia faba",0.219,0.798,0.361,0.274436090225564,17,34,"Vicia faba_34"
"1465",6,"High",52,30,"B1","Vicia faba",0,0.792,0,0,17,33,"Vicia faba_33"
"1466",6,"High",48,30,"B1","Vicia faba",0,0.852,0,0,17,33,"Vicia faba_33"
"1467",6,"None",54,5,"B1","Vicia faba",0.329,0.787,0.562,0.418043202033037,17,36,"Vicia faba_36"
"1468",6,"Low",42,30,"B1","Vicia faba",0.551,0.835,0.379,0.659880239520958,17,34,"Vicia faba_34"
"1469",6,"Low",48,5,"B1","Vicia faba",0.37,0.836,0.473,0.442583732057416,17,34,"Vicia faba_34"
"1470",6,"High",48,60,"B1","Vicia faba",0,0.777,0,0,17,33,"Vicia faba_33"
"1471",6,"High",44,60,"B1","Vicia faba",0.162,0.849,0.184,0.190812720848057,17,33,"Vicia faba_33"
"1472",6,"High",48,5,"B1","Vicia faba",0.215,0.844,0.392,0.254739336492891,17,33,"Vicia faba_33"
"1473",6,"Low",42,15,"B1","Vicia faba",0.625,0.771,NA,0.810635538261997,17,34,"Vicia faba_34"
"1474",6,"Low",30,60,"B1","Vicia faba",0.792,0.809,0.754,0.978986402966625,17,34,"Vicia faba_34"
"1475",6,"Moderate",52,30,"B1","Vicia faba",0,0.821,0,0,17,35,"Vicia faba_35"
"1476",6,"Moderate",48,60,"B1","Vicia faba",0,0.794,0,0,17,35,"Vicia faba_35"
"1477",6,"High",30,30,"B1","Vicia faba",0.787,0.802,0.769,0.981296758104738,17,33,"Vicia faba_33"
"1478",6,"Moderate",52,5,"B1","Vicia faba",0,0.802,0.198,0,17,35,"Vicia faba_35"
"1479",6,"High",52,5,"B1","Vicia faba",0,0.801,0.207,0,17,33,"Vicia faba_33"
"1480",6,"High",52,15,"B1","Vicia faba",0,0.801,0,0,17,33,"Vicia faba_33"
"1481",6,"High",48,15,"B1","Vicia faba",0,0.852,0.223,0,17,33,"Vicia faba_33"
"1482",6,"Moderate",52,60,"B1","Vicia faba",0,0.822,0,0,17,35,"Vicia faba_35"
"1483",6,"Moderate",52,15,"B1","Vicia faba",0,0.793,0.114,0,17,35,"Vicia faba_35"
"1484",6,"Low",44,30,"B1","Vicia faba",0.413,0.811,0.322,0.50924784217016,17,34,"Vicia faba_34"
"1485",6,"Low",48,60,"B1","Vicia faba",0,0.837,0,0,17,34,"Vicia faba_34"
"1486",6,"None",58,5,"B1","Vicia faba",0,0.785,0.11,0,17,36,"Vicia faba_36"
"1487",6,"High",44,30,"B1","Vicia faba",0.354,0.813,0.297,0.435424354243542,17,33,"Vicia faba_33"
"1488",6,"High",44,5,"B1","Vicia faba",0.428,0.852,0.514,0.502347417840376,17,33,"Vicia faba_33"
"1489",6,"High",42,30,"B1","Vicia faba",0.345,0.809,0.224,0.426452410383189,17,33,"Vicia faba_33"
"1490",6,"High",30,5,"B1","Vicia faba",0.856,0.81,0.791,1,17,33,"Vicia faba_33"
"1491",6,"High",44,15,"B1","Vicia faba",0.324,0.785,0.258,0.412738853503185,17,33,"Vicia faba_33"
"1492",6,"Low",44,60,"B1","Vicia faba",0.049,0.793,0.097,0.0617906683480454,17,34,"Vicia faba_34"
"1493",6,"High",40,60,"B1","Vicia faba",0.123,0.821,0.389,0.149817295980512,17,33,"Vicia faba_33"
"1494",6,"Low",44,5,"B1","Vicia faba",0.65,0.786,0.476,0.826972010178117,17,34,"Vicia faba_34"
"1495",6,"High",42,15,"B1","Vicia faba",0.582,0.781,0.302,0.745198463508323,17,33,"Vicia faba_33"
"1496",6,"High",30,60,"B1","Vicia faba",0.812,0.819,0.76,0.991452991452992,17,33,"Vicia faba_33"
"1497",7,"None",44,15,"B2","Populus nigra",0.847,0.815,0.782,1,18,40,"Populus nigra_40"
"1498",7,"High",52,60,"B2","Populus nigra",0,0.858,0,0,18,37,"Populus nigra_37"
"1499",7,"Moderate",42,15,"B2","Populus nigra",0.798,0.867,0.668,0.920415224913495,18,39,"Populus nigra_39"
"1500",7,"High",48,5,"B2","Populus nigra",0.411,0.871,0.378,0.47187141216992,18,37,"Populus nigra_37"
"1501",7,"High",54,15,"B2","Populus nigra",0,0.829,0,0,18,37,"Populus nigra_37"
"1502",7,"Moderate",42,30,"B2","Populus nigra",0.834,0.841,0.665,0.991676575505351,18,39,"Populus nigra_39"
"1503",7,"High",48,30,"B2","Populus nigra",0.168,0.877,0.32,0.191562143671608,18,37,"Populus nigra_37"
"1504",7,"Moderate",44,15,"B2","Populus nigra",0.686,0.856,0.605,0.801401869158879,18,39,"Populus nigra_39"
"1505",7,"Moderate",44,30,"B2","Populus nigra",0.849,0.858,0.58,0.98951048951049,18,39,"Populus nigra_39"
"1506",7,"Low",30,5,"B2","Populus nigra",0.836,0.854,0.816,0.978922716627635,18,38,"Populus nigra_38"
"1507",7,"None",48,5,"B2","Populus nigra",0.798,0.834,0.764,0.956834532374101,18,40,"Populus nigra_40"
"1508",7,"High",48,60,"B2","Populus nigra",0.173,0.822,0.087,0.210462287104623,18,37,"Populus nigra_37"
"1509",7,"None",44,30,"B2","Populus nigra",0.812,0.852,0.78,0.953051643192488,18,40,"Populus nigra_40"
"1510",7,"None",48,60,"B2","Populus nigra",0.586,0.849,0.423,0.690223792697291,18,40,"Populus nigra_40"
"1511",7,"None",52,15,"B2","Populus nigra",0.11,0.864,0.614,0.127314814814815,18,40,"Populus nigra_40"
"1512",7,"Low",30,60,"B2","Populus nigra",0.843,0.842,0.786,1,18,38,"Populus nigra_38"
"1513",7,"Moderate",44,5,"B2","Populus nigra",0.779,0.864,0.669,0.90162037037037,18,39,"Populus nigra_39"
"1514",7,"Low",40,60,"B2","Populus nigra",0.839,0.858,0.689,0.977855477855478,18,38,"Populus nigra_38"
"1515",7,"Moderate",30,30,"B2","Populus nigra",0.869,0.841,0.854,1,18,39,"Populus nigra_39"
"1516",7,"High",54,5,"B2","Populus nigra",0.356,0.845,0.259,0.421301775147929,18,37,"Populus nigra_37"
"1517",7,"None",44,5,"B2","Populus nigra",0.854,0.856,0.831,0.997663551401869,18,40,"Populus nigra_40"
"1518",7,"Low",58,5,"B2","Populus nigra",0,0.85,0.067,0,18,38,"Populus nigra_38"
"1519",7,"Low",30,15,"B2","Populus nigra",0.858,0.827,0.803,1,18,38,"Populus nigra_38"
"1520",7,"Moderate",30,60,"B2","Populus nigra",0.839,0.824,0.763,1,18,39,"Populus nigra_39"
"1521",7,"None",30,60,"B2","Populus nigra",0.855,0.846,0.823,1,18,40,"Populus nigra_40"
"1522",7,"High",30,15,"B2","Populus nigra",0.841,0.837,0.82,1,18,37,"Populus nigra_37"
"1523",7,"Moderate",48,15,"B2","Populus nigra",0.433,0.859,0.349,0.50407450523865,18,39,"Populus nigra_39"
"1524",7,"Low",42,15,"B2","Populus nigra",0.81,0.815,NA,0.993865030674847,18,38,"Populus nigra_38"
"1525",7,"None",52,30,"B2","Populus nigra",0.373,0.873,0.636,0.427262313860252,18,40,"Populus nigra_40"
"1526",7,"High",44,30,"B2","Populus nigra",0.7,0.842,0.563,0.831353919239905,18,37,"Populus nigra_37"
"1527",7,"High",44,5,"B2","Populus nigra",0.756,0.877,0.62,0.862029646522235,18,37,"Populus nigra_37"
"1528",7,"Moderate",30,5,"B2","Populus nigra",0.835,0.849,0.843,0.983510011778563,18,39,"Populus nigra_39"
"1529",7,"None",30,30,"B2","Populus nigra",0.837,0.861,0.828,0.97212543554007,18,40,"Populus nigra_40"
"1530",7,"None",44,60,"B2","Populus nigra",0.807,0.845,0.615,0.955029585798817,18,40,"Populus nigra_40"
"1531",7,"High",52,15,"B2","Populus nigra",0.055,0.847,0.285,0.0649350649350649,18,37,"Populus nigra_37"
"1532",7,"None",40,60,"B2","Populus nigra",0.8,0.828,0.747,0.966183574879227,18,40,"Populus nigra_40"
"1533",7,"Moderate",40,60,"B2","Populus nigra",0.66,0.86,0.507,0.767441860465116,18,39,"Populus nigra_39"
"1534",7,"Low",42,30,"B2","Populus nigra",0.837,0.865,0.688,0.967630057803468,18,38,"Populus nigra_38"
"1535",7,"Moderate",30,15,"B2","Populus nigra",0.857,0.795,0.799,1,18,39,"Populus nigra_39"
"1536",7,"Low",30,30,"B2","Populus nigra",0.871,0.826,0.824,1,18,38,"Populus nigra_38"
"1537",7,"High",58,5,"B2","Populus nigra",0,0.841,0.127,0,18,37,"Populus nigra_37"
"1538",7,"High",30,30,"B2","Populus nigra",0.837,0.846,0.799,0.98936170212766,18,37,"Populus nigra_37"
"1539",7,"Moderate",48,30,"B2","Populus nigra",0.389,0.847,0.283,0.45926800472255,18,39,"Populus nigra_39"
"1540",7,"Moderate",44,60,"B2","Populus nigra",0.465,0.88,0.382,0.528409090909091,18,39,"Populus nigra_39"
"1541",7,"None",30,5,"B2","Populus nigra",0.876,0.877,0.833,0.998859749144812,18,40,"Populus nigra_40"
"1542",7,"None",48,15,"B2","Populus nigra",0.754,0.857,0.754,0.879813302217036,18,40,"Populus nigra_40"
"1543",7,"High",44,60,"B2","Populus nigra",0.495,0.874,0.336,0.566361556064073,18,37,"Populus nigra_37"
"1544",7,"None",52,5,"B2","Populus nigra",0.744,0.86,0.694,0.865116279069767,18,40,"Populus nigra_40"
"1545",7,"High",30,5,"B2","Populus nigra",0.868,0.825,0.801,1,18,37,"Populus nigra_37"
"1546",7,"Moderate",48,5,"B2","Populus nigra",0.543,0.84,0.347,0.646428571428571,18,39,"Populus nigra_39"
"1547",7,"High",52,30,"B2","Populus nigra",0.109,0.843,0,0.129300118623962,18,37,"Populus nigra_37"
"1548",7,"None",42,15,"B2","Populus nigra",0.857,0.847,0.81,1,18,40,"Populus nigra_40"
"1549",7,"Low",44,15,"B2","Populus nigra",0.76,0.832,0.628,0.913461538461539,18,38,"Populus nigra_38"
"1550",7,"Low",54,15,"B2","Populus nigra",0.3,0.826,0.26,0.36319612590799,18,38,"Populus nigra_38"
