unique_sample,response_type,threshold,Time,temperature,temperature_sd
43,fvfm_io,T50,60,40.43941568877473,0.7448133856649766
43,fvfm_io,T50,120,38.639093309482085,1.0013204165721994
44,fvfm_io,T50,5,47.14919199254018,0.6473417988992584
44,fvfm_io,T50,15,45.95542070956806,0.43850536942821844
44,fvfm_io,T50,30,45.069014876155016,0.4979347397187605
44,fvfm_io,T50,60,43.87751804440512,0.7005282489782568
44,fvfm_io,T50,120,42.49906699298734,1.2025391772641427
45,fvfm_io,T50,5,51.3434040886167,2.4362992308306057
45,fvfm_io,T50,15,50.97345226828634,2.0901101114747114
45,fvfm_io,T50,30,51.53129418025916,3.7328958618893124
45,fvfm_io,T50,60,51.71606097122458,5.013683258642287
45,fvfm_io,T50,120,52.49571269631977,7.157012322788489
46,fvfm_io,T50,5,51.493547044098555,1.313866943360468
46,fvfm_io,T50,15,51.170052397723566,1.6982472444010688
46,fvfm_io,T50,30,51.51779296335863,3.3651191658705155
46,fvfm_io,T50,60,51.28046125631664,4.517459903562179
46,fvfm_io,T50,120,52.16944427682321,6.392032538685252
47,fvfm_io,T50,5,46.84128242047862,1.3380676886182379
47,fvfm_io,T50,15,45.08361270407978,0.9218635655632933
47,fvfm_io,T50,30,43.66716706970544,0.9933910825386258
47,fvfm_io,T50,60,42.03338493330476,1.2290021115671297
47,fvfm_io,T50,120,39.891538107252195,2.3364759219423363
48,fvfm_io,T50,5,43.64883132470478,0.5789881042192709
48,fvfm_io,T50,15,42.260371281779854,0.34043985363749557
48,fvfm_io,T50,30,41.39401158459138,0.3680003410970092
48,fvfm_io,T50,60,40.15152966264191,0.50774963806654
48,fvfm_io,T50,120,38.59183864030465,0.6106631619556446
1,fvfm_io,T10,5,40.40252272154418,1.1275493534847436
1,fvfm_io,T10,15,38.279254980845714,1.1054213078103203
1,fvfm_io,T10,30,36.681348709987816,0.5252223482347862
1,fvfm_io,T10,60,35.77853345548198,0.42917807832407984
1,fvfm_io,T10,120,34.67779489732943,1.2670212794365812
2,fvfm_io,T10,5,42.84785238722379,2.255284230189359
2,fvfm_io,T10,15,41.17418994970716,1.4917798384673249
2,fvfm_io,T10,30,39.82057935265658,1.3947781485279205
2,fvfm_io,T10,60,37.89990320042796,1.9088572716993146
2,fvfm_io,T10,120,35.224037297373236,3.7198844562316995
3,fvfm_io,T10,5,40.1818018974354,0.9500302225799625
3,fvfm_io,T10,15,37.52473893712109,0.988604508233464
3,fvfm_io,T10,30,36.009241598293265,0.434582832560282
3,fvfm_io,T10,60,34.833405795513286,0.6602330337049535
3,fvfm_io,T10,120,32.09361925333858,1.1112278619979856
4,fvfm_io,T10,5,39.98200204608568,0.9779501628477996
4,fvfm_io,T10,15,37.46492060187249,0.9573337671921516
4,fvfm_io,T10,30,36.059089149516346,0.43364615014889196
4,fvfm_io,T10,60,34.85803537730481,0.7942939467843803
4,fvfm_io,T10,120,32.16290761915257,1.5649311621382183
5,fvfm_io,T10,5,44.09437229333813,0.9513005049738218
5,fvfm_io,T10,15,41.869479890143296,0.7330060901954576
5,fvfm_io,T10,30,40.60300426690563,0.4717653954154875
5,fvfm_io,T10,60,38.8931972606685,1.092551039514654
5,fvfm_io,T10,120,36.718575122360406,1.4287798624229977
6,fvfm_io,T10,5,41.802726456020416,1.5479716799791479
6,fvfm_io,T10,15,39.97096067236813,1.1669598156110694
6,fvfm_io,T10,30,38.26115854941474,1.2555660989821784
6,fvfm_io,T10,60,36.200547921232136,1.1689552467706252
6,fvfm_io,T10,120,33.34259866747194,2.541559143575369
7,fvfm_io,T10,5,44.76558343109717,1.7998078319625894
7,fvfm_io,T10,15,42.600335352112026,1.4459562971961095
7,fvfm_io,T10,30,40.895526879973694,1.172264862346183
7,fvfm_io,T10,60,38.82010658527086,1.5067520145285986
7,fvfm_io,T10,120,35.98400823132406,2.846139241483311
8,fvfm_io,T10,5,42.904688740365934,2.147607854653857
8,fvfm_io,T10,15,41.035799015744836,1.6358219386320634
8,fvfm_io,T10,30,39.40239100116521,1.5417097112765883
8,fvfm_io,T10,60,36.93569558196173,1.9824892936143634
8,fvfm_io,T10,120,33.596116583053686,3.8897508671623324
9,fvfm_io,T10,5,43.89982312029861,1.4464800403531408
9,fvfm_io,T10,15,41.880516282462914,1.221168200880029
9,fvfm_io,T10,30,40.181267110496364,1.1250159651567775
9,fvfm_io,T10,60,37.58982265566213,1.6083254953957529
9,fvfm_io,T10,120,33.81807956968785,3.451923657662662
10,fvfm_io,T10,5,40.97997161886212,1.6632722779956097
10,fvfm_io,T10,15,39.567419622831586,1.4388908368151068
10,fvfm_io,T10,30,38.10443694146215,1.3660285082190267
10,fvfm_io,T10,60,36.16900895626344,1.2173513154805902
10,fvfm_io,T10,120,33.06151160199532,2.4787056565413765
11,fvfm_io,T10,5,43.0461181042452,1.8088790668522463
11,fvfm_io,T10,15,40.967841403691935,1.0968484652600818
11,fvfm_io,T10,30,39.72654977043751,1.0354749414678075
11,fvfm_io,T10,60,37.758938350954395,1.0893881493559459
11,fvfm_io,T10,120,35.84352950239611,1.5807228092208838
12,fvfm_io,T10,5,41.50203380619288,1.4407877751193339
12,fvfm_io,T10,15,40.10236106087885,1.0956857052535287
12,fvfm_io,T10,30,38.69387116365933,1.221108151251393
12,fvfm_io,T10,60,36.81330188439458,1.1612464418363706
12,fvfm_io,T10,120,34.4156334157683,2.6200952476426873
13,fvfm_io,T10,5,42.19984132346783,1.8067673662552308
13,fvfm_io,T10,15,40.33111630645058,1.3710315200295216
13,fvfm_io,T10,30,38.9570698021135,1.375208158782927
13,fvfm_io,T10,60,36.98977067490446,1.2423920539010052
13,fvfm_io,T10,120,34.69787165984034,2.206549870950506
14,fvfm_io,T10,5,37.6942954549368,1.4576168859044352
14,fvfm_io,T10,15,36.231457593181204,0.5511276775861225
14,fvfm_io,T10,30,35.69347982280068,0.31661912437608386
14,fvfm_io,T10,60,35.12947175723467,0.5339364181342414
14,fvfm_io,T10,120,33.648067208269,1.245768971461531
15,fvfm_io,T10,5,41.68464981624789,1.0934301100041448
15,fvfm_io,T10,15,39.91050928663471,0.9350921994902432
15,fvfm_io,T10,30,38.054547511762564,0.9587703361026935
15,fvfm_io,T10,60,36.22471917379944,0.5777797478604286
15,fvfm_io,T10,120,34.30657006612258,1.4583707226089309
16,fvfm_io,T10,5,41.48078072974633,1.020198148735583
16,fvfm_io,T10,15,40.0344112394696,0.8382996664285167
16,fvfm_io,T10,30,38.485123996236034,0.9831704919973392
16,fvfm_io,T10,60,36.70599122951562,0.8084200231155293
16,fvfm_io,T10,120,34.85431059048991,1.7954712513230326
17,fvfm_io,T10,5,39.19438664553725,1.576586402675948
17,fvfm_io,T10,15,36.89446627724561,0.7966901186698737
17,fvfm_io,T10,30,35.95595586757511,0.41912860643136163
17,fvfm_io,T10,60,35.16163137623808,0.741602646311546
17,fvfm_io,T10,120,33.52289141728354,1.6674362812746812
18,fvfm_io,T10,5,39.981312148004854,0.912767269426335
18,fvfm_io,T10,15,37.31988939405806,0.7520167066744518
18,fvfm_io,T10,30,36.14176630965404,0.34050392388777084
18,fvfm_io,T10,60,35.432871506714775,0.34704732422988277
18,fvfm_io,T10,120,34.26988531013421,1.143477419356408
19,fvfm_io,T10,5,42.676628467513595,1.5945774926738896
19,fvfm_io,T10,15,40.175393224988845,1.1138257668575193
19,fvfm_io,T10,30,38.34438513985069,1.1516709772405664
19,fvfm_io,T10,60,36.49601748012811,1.110720524909718
19,fvfm_io,T10,120,34.545363396779415,2.0632827354862866
20,fvfm_io,T10,5,43.799041705166914,0.9650537498101099
20,fvfm_io,T10,15,41.42913973747039,0.602055344119458
20,fvfm_io,T10,30,40.364614544206006,0.437735149451289
20,fvfm_io,T10,60,38.795910036697336,1.0414143326251772
20,fvfm_io,T10,120,37.06117628647494,1.3073391563254235
21,fvfm_io,T10,5,43.01785547670937,1.53036358958338
21,fvfm_io,T10,15,40.94983038349197,0.7399893617131205
21,fvfm_io,T10,30,39.870178490649685,0.7366971817399854
21,fvfm_io,T10,60,38.12705364914752,1.1523950491596606
21,fvfm_io,T10,120,36.5212405127127,1.6746159266950018
22,fvfm_io,T10,5,42.225568157967366,1.3090687458248993
22,fvfm_io,T10,15,40.45794118294111,0.7283218681186636
22,fvfm_io,T10,30,39.2793976530457,0.9318171834960532
22,fvfm_io,T10,60,37.71519827350424,1.1826975953557148
22,fvfm_io,T10,120,36.312021090977595,1.7737907749406372
23,fvfm_io,T10,5,42.43085861552904,1.0212654949427555
23,fvfm_io,T10,15,40.81374318563549,0.558749053772883
23,fvfm_io,T10,30,39.75224984784184,0.7607559951169164
23,fvfm_io,T10,60,37.84103523449049,1.0615126488735276
23,fvfm_io,T10,120,35.926298780972914,1.6775139124752394
24,fvfm_io,T10,5,45.2370515649541,1.5149339146736251
24,fvfm_io,T10,15,43.252135613197936,1.2498272769333625
24,fvfm_io,T10,30,41.491242992497874,1.153288060001893
24,fvfm_io,T10,60,39.19572798201885,1.5646017074006566
24,fvfm_io,T10,120,35.709012020728224,3.303271564662433
25,fvfm_io,T10,5,47.41212169984482,1.962966133805293
25,fvfm_io,T10,15,45.10229201539516,1.0895623310440106
25,fvfm_io,T10,30,43.65572936889179,1.0813159143615714
25,fvfm_io,T10,60,41.71136635531029,1.2396274035577624
25,fvfm_io,T10,120,39.297892604106195,2.200029571287203
26,fvfm_io,T10,5,43.750460381491465,1.2153443135210287
26,fvfm_io,T10,15,41.4498363861129,0.7758398507777386
26,fvfm_io,T10,30,40.03829644312547,0.7625352850312318
26,fvfm_io,T10,60,37.61838107922063,1.2320173897575422
26,fvfm_io,T10,120,34.86142297415198,2.342583267988056
27,fvfm_io,T10,5,39.773126147771315,1.0206409853411054
27,fvfm_io,T10,15,37.12898971036819,0.8664648586825886
27,fvfm_io,T10,30,35.937709781555434,0.40978142767039794
27,fvfm_io,T10,60,34.91066243999363,0.81760179658711
27,fvfm_io,T10,120,32.80739166000939,1.5221591463782727
28,fvfm_io,T10,5,45.532128559095284,1.5900203928860461
28,fvfm_io,T10,15,44.01709247171911,1.1449089440658624
28,fvfm_io,T10,30,42.686474842516034,1.4099585131322627
28,fvfm_io,T10,60,40.78759909899689,1.774863303773693
28,fvfm_io,T10,120,37.8293297948808,2.996871497253053
29,fvfm_io,T10,5,40.05038123279553,0.8828863808891638
29,fvfm_io,T10,15,37.53322429328659,0.8888590545706444
29,fvfm_io,T10,30,36.15732849886763,0.4481267058927939
29,fvfm_io,T10,60,35.08751730123762,0.6697055649838611
29,fvfm_io,T10,120,32.70555701147763,1.406824398481171
30,fvfm_io,T10,5,40.43157964921819,0.7320729419644801
30,fvfm_io,T10,15,38.06434071392143,1.068644892593204
30,fvfm_io,T10,30,36.385729958148914,0.5244434716880562
30,fvfm_io,T10,60,35.29197654339496,0.5530565091959987
30,fvfm_io,T10,120,33.01070417663954,1.353570355405471
31,fvfm_io,T10,5,45.145181463129695,0.7918519692397463
31,fvfm_io,T10,15,42.97593837619861,0.7511356142938413
31,fvfm_io,T10,30,41.3708085722292,0.3823823606969634
31,fvfm_io,T10,60,40.40837956641187,0.4993338754020617
31,fvfm_io,T10,120,39.1633612487966,1.2628834353892386
32,fvfm_io,T10,5,42.65762450613474,1.6680319693656847
32,fvfm_io,T10,15,40.65044461807379,0.9458400100974534
32,fvfm_io,T10,30,39.28741798248684,1.054140446116677
32,fvfm_io,T10,60,37.3978358172943,1.3829696814841113
32,fvfm_io,T10,120,35.40584275435222,2.421359010836929
33,fvfm_io,T10,5,46.175635769273555,1.723110876069272
33,fvfm_io,T10,15,44.62910485209575,1.05432485116075
33,fvfm_io,T10,30,43.38830930483744,1.173138560064236
33,fvfm_io,T10,60,41.423028386129324,1.447932900506868
33,fvfm_io,T10,120,38.06345970728341,3.083493971105019
34,fvfm_io,T10,5,41.80316462568436,0.9614218186534841
34,fvfm_io,T10,15,40.310097673078374,0.7074354553407554
34,fvfm_io,T10,30,38.852135720768125,0.9120463159864542
34,fvfm_io,T10,60,36.921871367557,0.710108942391897
34,fvfm_io,T10,120,35.09314246910102,1.4744742156328088
35,fvfm_io,T10,5,45.77106044038652,1.451295940516828
35,fvfm_io,T10,15,44.10964679139727,1.1386908031630396
35,fvfm_io,T10,30,42.764621101084096,1.1819859542652607
35,fvfm_io,T10,60,40.99876253258901,1.3344024900264637
35,fvfm_io,T10,120,38.35156749924644,2.6247941359378437
36,fvfm_io,T10,5,46.912696835114126,1.3885816865293297
36,fvfm_io,T10,15,44.84440543018889,1.3271954846452605
36,fvfm_io,T10,30,43.31530285771647,1.4673372306515304
36,fvfm_io,T10,60,41.13512593728007,1.8361614784355202
36,fvfm_io,T10,120,37.695023194022596,3.805915159068288
37,fvfm_io,T10,5,39.39822104076317,2.554459947346615
37,fvfm_io,T10,15,38.216399071437394,1.3124589187835822
37,fvfm_io,T10,30,37.431301383922516,1.197439123702777
37,fvfm_io,T10,60,36.78355764494648,1.6266217237433678
37,fvfm_io,T10,120,36.052613251742976,2.37367881777877
38,fvfm_io,T10,5,43.94919400228851,1.8841014432321403
38,fvfm_io,T10,15,41.69205556678941,1.2013148163189928
38,fvfm_io,T10,30,40.280820824652274,1.1529279591987849
38,fvfm_io,T10,60,38.522357709854106,1.8036842548193017
38,fvfm_io,T10,120,36.496832037255736,3.089343760370968
39,fvfm_io,T10,5,43.65713099245528,1.794200630826569
39,fvfm_io,T10,15,41.63183717161586,0.9450301902766661
39,fvfm_io,T10,30,40.42265512856573,0.785735859749489
39,fvfm_io,T10,60,38.78195897937948,1.5817224514366304
39,fvfm_io,T10,120,36.905503894876034,2.727317901674314
40,fvfm_io,T10,5,40.44871268864448,0.6503167628873227
40,fvfm_io,T10,15,38.07592979076808,1.000677128145929
40,fvfm_io,T10,30,36.388043851336086,0.43740405221142725
40,fvfm_io,T10,60,35.43018949630806,0.45455969549989517
40,fvfm_io,T10,120,33.561026548560896,1.4302503614608661
41,fvfm_io,T10,5,43.51082493388068,1.2805273584840744
41,fvfm_io,T10,15,41.28924506633796,0.8131147406644436
41,fvfm_io,T10,30,40.13524560337999,0.7987853920702862
41,fvfm_io,T10,60,38.62071369645514,1.3576794523547704
41,fvfm_io,T10,120,37.09463206466067,1.8683917502110872
42,fvfm_io,T10,5,42.9021055623798,1.8650824595260014
42,fvfm_io,T10,15,41.17792055200772,1.090901823038686
42,fvfm_io,T10,30,40.28312340913143,0.7778281092425164
42,fvfm_io,T10,60,39.235375210382266,1.0339213656207948
42,fvfm_io,T10,120,37.896167440705085,1.3743642676963526
43,fvfm_io,T10,5,40.598388978738036,0.9619714050958105
43,fvfm_io,T10,15,38.44369535855383,1.157499966157943
43,fvfm_io,T10,30,36.6036252283143,0.6222188210542811
43,fvfm_io,T10,60,35.450875773447635,0.6637464975455698
43,fvfm_io,T10,120,33.438408531032465,1.7965544896518615
44,fvfm_io,T10,5,42.032578231923,1.0504331586063185
44,fvfm_io,T10,15,40.42253086138908,0.7116508991297363
44,fvfm_io,T10,30,39.00683744849067,0.9809227568792385
44,fvfm_io,T10,60,37.02180847027241,0.8801620447962164
44,fvfm_io,T10,120,35.06952710712381,1.6303539554856046
45,fvfm_io,T10,5,42.88920995444309,1.7656042061439183
45,fvfm_io,T10,15,41.01434483835084,1.516001389841422
45,fvfm_io,T10,30,39.188189398629106,1.6078486533660092
45,fvfm_io,T10,60,36.32973014098332,2.145220140971161
45,fvfm_io,T10,120,32.5983036984651,5.607499491114044
46,fvfm_io,T10,5,45.49234028628137,1.6459303594479318
46,fvfm_io,T10,15,44.00038262517781,1.191170687796668
46,fvfm_io,T10,30,42.523518421020825,1.2616332325178463
46,fvfm_io,T10,60,40.307328642232605,1.8733073183426268
46,fvfm_io,T10,120,36.0887670093533,3.821142080465243
47,fvfm_io,T10,5,41.69890848823991,1.7303468671246087
47,fvfm_io,T10,15,39.42507927469078,1.4437795708774328
47,fvfm_io,T10,30,37.36558029268408,1.2670071485740317
47,fvfm_io,T10,60,35.274271180967496,1.2027582929551612
47,fvfm_io,T10,120,32.20420115615501,2.241259087179
48,fvfm_io,T10,5,39.60582011907322,1.050614274673428
48,fvfm_io,T10,15,37.23720389302949,0.8093802129720206
48,fvfm_io,T10,30,36.09678894864363,0.4003351759259452
48,fvfm_io,T10,60,35.19675587235637,0.5153587063241548
48,fvfm_io,T10,120,33.054227195794525,1.33933498754261
1,fvfm_absolute,T0.3,5,45.85110092179554,1.3589159000467033
1,fvfm_absolute,T0.3,15,43.75536737696752,0.6974290862959757
1,fvfm_absolute,T0.3,30,42.65921044507468,0.6609580133314172
1,fvfm_absolute,T0.3,60,41.49563871192249,0.9513932059274258
1,fvfm_absolute,T0.3,120,40.25549426888227,1.2578838360654352
2,fvfm_absolute,T0.3,5,53.70994425083651,3.867631620073797
2,fvfm_absolute,T0.3,15,53.206980581136655,2.9719251194122243
2,fvfm_absolute,T0.3,30,53.45075722742604,3.783056263998262
2,fvfm_absolute,T0.3,60,53.24894383995195,4.8427950478551915
2,fvfm_absolute,T0.3,120,53.18721905856456,6.2544427417495765
3,fvfm_absolute,T0.3,5,45.124475022923335,1.1027386023470251
3,fvfm_absolute,T0.3,15,42.9991550697558,0.6280801049656789
3,fvfm_absolute,T0.3,30,41.73252664074658,0.6692877747552591
3,fvfm_absolute,T0.3,60,40.19453433901222,0.7503286595451489
3,fvfm_absolute,T0.3,120,38.7580494053692,0.9026712741944836
4,fvfm_absolute,T0.3,5,44.7057978239609,1.3287042035378207
4,fvfm_absolute,T0.3,15,42.93502581788805,0.653197102386875
4,fvfm_absolute,T0.3,30,41.844981135592384,0.6397247379050002
4,fvfm_absolute,T0.3,60,40.49009463685804,0.7808155514816364
4,fvfm_absolute,T0.3,120,39.107732317495156,1.0080197238084152
5,fvfm_absolute,T0.3,5,50.14071245801757,2.926836903725786
5,fvfm_absolute,T0.3,15,48.39341925481208,1.8283230362271619
5,fvfm_absolute,T0.3,30,47.37127785762925,1.2339988367016848
5,fvfm_absolute,T0.3,60,46.44521893441546,1.926240799026136
5,fvfm_absolute,T0.3,120,45.4270557102547,2.4520910338848725
6,fvfm_absolute,T0.3,5,47.43587439461179,1.7730207338353403
6,fvfm_absolute,T0.3,15,46.32295754434031,1.1454614526773883
6,fvfm_absolute,T0.3,30,45.586422454627204,1.3701545430035276
6,fvfm_absolute,T0.3,60,44.83621631352148,2.0811063343999723
6,fvfm_absolute,T0.3,120,44.05950832113056,3.255184632918376
7,fvfm_absolute,T0.3,5,54.26589192131779,4.629501110970502
7,fvfm_absolute,T0.3,15,52.10558522060335,2.900807382392369
7,fvfm_absolute,T0.3,30,51.16242661488148,3.3321542478760944
7,fvfm_absolute,T0.3,60,50.27770449780569,4.468872015760355
7,fvfm_absolute,T0.3,120,49.560302071291105,5.785408654523931
8,fvfm_absolute,T0.3,5,53.0769277741867,3.8754998483040413
8,fvfm_absolute,T0.3,15,52.59317885030368,2.9972254220417596
8,fvfm_absolute,T0.3,30,52.63291998374063,3.504401394281434
8,fvfm_absolute,T0.3,60,52.70373543336493,5.202702647749365
8,fvfm_absolute,T0.3,120,52.27206684575358,6.327091081263381
9,fvfm_absolute,T0.3,5,53.33045540222549,3.684768515559329
9,fvfm_absolute,T0.3,15,52.482161252300045,2.444673592415174
9,fvfm_absolute,T0.3,30,52.41735782480904,2.948807316967077
9,fvfm_absolute,T0.3,60,52.37137069025468,4.525450743423716
9,fvfm_absolute,T0.3,120,52.18734823270176,6.073831935826348
10,fvfm_absolute,T0.3,5,47.06941990475888,1.8428335778578442
10,fvfm_absolute,T0.3,15,46.9993386173606,1.4116075345603225
10,fvfm_absolute,T0.3,30,47.02262754283628,1.4484003122211278
10,fvfm_absolute,T0.3,60,47.190267078128436,2.2310786061725003
10,fvfm_absolute,T0.3,120,47.60041608710793,3.730950056666171
11,fvfm_absolute,T0.3,5,49.388244100846684,3.1274115819508297
11,fvfm_absolute,T0.3,15,47.50997191317255,1.424977251824671
11,fvfm_absolute,T0.3,30,46.55074279086878,1.3706688897508297
11,fvfm_absolute,T0.3,60,45.632233453386185,2.1078033158962235
11,fvfm_absolute,T0.3,120,44.70792306994668,2.954091838217502
12,fvfm_absolute,T0.3,5,47.519582792489345,2.088712717126106
12,fvfm_absolute,T0.3,15,46.950472551401276,1.1809770315543529
12,fvfm_absolute,T0.3,30,46.686824941791095,1.5527041074147137
12,fvfm_absolute,T0.3,60,46.44525738929368,2.3205577003475586
12,fvfm_absolute,T0.3,120,46.409638247722775,4.197508674562773
13,fvfm_absolute,T0.3,5,48.3725491416054,2.6651950025605773
13,fvfm_absolute,T0.3,15,46.95804625841989,1.326711539019142
13,fvfm_absolute,T0.3,30,46.16088076813921,1.3486324041000168
13,fvfm_absolute,T0.3,60,45.35640116348811,2.0094365561561487
13,fvfm_absolute,T0.3,120,44.53311227952318,2.7762825751071927
14,fvfm_absolute,T0.3,5,42.73528017113262,1.047082546683034
14,fvfm_absolute,T0.3,15,41.685784975132485,0.7002178056054752
14,fvfm_absolute,T0.3,30,40.85088590179292,0.6495547343624269
14,fvfm_absolute,T0.3,60,39.944409307588934,0.6973975593627784
14,fvfm_absolute,T0.3,120,39.095868209599885,0.9366059884048561
15,fvfm_absolute,T0.3,5,47.55319482263627,1.825135654416049
15,fvfm_absolute,T0.3,15,46.103986636864086,0.8181399837562804
15,fvfm_absolute,T0.3,30,45.115649950433614,0.9582532555224069
15,fvfm_absolute,T0.3,60,44.0881694635575,1.3176454903046702
15,fvfm_absolute,T0.3,120,43.055161694660036,1.9543207086499919
16,fvfm_absolute,T0.3,5,47.35727170341955,1.1352067626100582
16,fvfm_absolute,T0.3,15,46.249896211391814,0.7222020531836767
16,fvfm_absolute,T0.3,30,45.46330269890019,0.8713153984003148
16,fvfm_absolute,T0.3,60,44.577916798279205,1.2538141765088409
16,fvfm_absolute,T0.3,120,43.6605926612149,1.64748132140983
17,fvfm_absolute,T0.3,5,43.78670197430275,1.3910822468001323
17,fvfm_absolute,T0.3,15,42.39655720938424,0.736305366922307
17,fvfm_absolute,T0.3,30,41.4408440286202,0.7489870788391039
17,fvfm_absolute,T0.3,60,40.3263617137177,0.8709712094876902
17,fvfm_absolute,T0.3,120,39.24131106979828,1.0955546475094755
18,fvfm_absolute,T0.3,5,45.44329532593662,1.194554389764215
18,fvfm_absolute,T0.3,15,43.21579846316044,0.5615586897166696
18,fvfm_absolute,T0.3,30,42.03211280959345,0.5796902912117468
18,fvfm_absolute,T0.3,60,40.672029190886064,0.7691189085313578
18,fvfm_absolute,T0.3,120,39.37634356220351,0.9109038945600283
19,fvfm_absolute,T0.3,5,51.74667038248602,1.9340011554609895
19,fvfm_absolute,T0.3,15,48.78366833105008,1.114484514341351
19,fvfm_absolute,T0.3,30,47.182213807747054,1.2689336081924154
19,fvfm_absolute,T0.3,60,45.6690185301092,1.6269520429188604
19,fvfm_absolute,T0.3,120,44.183834327231416,2.0427739518278836
20,fvfm_absolute,T0.3,5,50.635981520344586,2.128142594780981
20,fvfm_absolute,T0.3,15,48.36851972815773,1.0225682756865768
20,fvfm_absolute,T0.3,30,47.17749261880583,1.0445113658848109
20,fvfm_absolute,T0.3,60,46.043864318821235,1.4308832834548175
20,fvfm_absolute,T0.3,120,44.9186314755488,2.139599632930065
21,fvfm_absolute,T0.3,5,50.29791044786998,1.78111203791757
21,fvfm_absolute,T0.3,15,48.08848198523563,0.9876199390851907
21,fvfm_absolute,T0.3,30,46.94397698494629,1.084145298363374
21,fvfm_absolute,T0.3,60,45.82117230584847,1.4587505819271538
21,fvfm_absolute,T0.3,120,44.7091414997579,2.082952592475586
22,fvfm_absolute,T0.3,5,50.06923430324863,1.8590000892783887
22,fvfm_absolute,T0.3,15,47.91107460291237,0.9387723255410383
22,fvfm_absolute,T0.3,30,46.79667605030877,0.95583606066442806
22,fvfm_absolute,T0.3,60,45.70553980978384,1.3252962920201345
22,fvfm_absolute,T0.3,120,44.630322772515214,1.9873164763052205
23,fvfm_absolute,T0.3,5,48.513909118752046,1.9442902036250338
23,fvfm_absolute,T0.3,15,47.567064508374365,0.9437352980918673
23,fvfm_absolute,T0.3,30,47.060098512522345,1.0431105840712107
23,fvfm_absolute,T0.3,60,46.56438716791742,1.8465736087179736
23,fvfm_absolute,T0.3,120,46.053832978379525,3.053743573450779
24,fvfm_absolute,T0.3,5,55.780299798893374,4.280412407690795
24,fvfm_absolute,T0.3,15,54.875063941987676,3.547126235819348
24,fvfm_absolute,T0.3,30,54.92793335130123,4.201341745035593
24,fvfm_absolute,T0.3,60,54.41904685414923,5.371313605161312
24,fvfm_absolute,T0.3,120,54.14674216797915,6.812263523625717
25,fvfm_absolute,T0.3,5,59.64856862327346,6.184004655767621
25,fvfm_absolute,T0.3,15,57.54718668226539,4.634886638978162
25,fvfm_absolute,T0.3,30,56.43426440067696,4.270250187911178
25,fvfm_absolute,T0.3,60,54.83579981635107,5.262865507917941
25,fvfm_absolute,T0.3,120,53.864286428478295,6.0956475005378055
26,fvfm_absolute,T0.3,5,49.94255615172172,2.366231435301385
26,fvfm_absolute,T0.3,15,48.220195253000455,1.1715534135168961
26,fvfm_absolute,T0.3,30,47.28441134957423,1.3458748942004561
26,fvfm_absolute,T0.3,60,46.334626321290976,2.0035364966076386
26,fvfm_absolute,T0.3,120,45.277700002087165,2.8639219508488574
27,fvfm_absolute,T0.3,5,44.4622085247554,1.103218554211933
27,fvfm_absolute,T0.3,15,42.619912100118015,0.6489780633692198
27,fvfm_absolute,T0.3,30,41.44861595883536,0.7239590622515953
27,fvfm_absolute,T0.3,60,40.09745357653724,0.8051794076543098
27,fvfm_absolute,T0.3,120,38.85393618930213,0.9707331177594619
28,fvfm_absolute,T0.3,5,53.57037544498399,4.145308642968101
28,fvfm_absolute,T0.3,15,53.13042850039068,3.0978547569293293
28,fvfm_absolute,T0.3,30,53.36572992203808,3.871247799487759
28,fvfm_absolute,T0.3,60,53.25687862596622,5.285642863898298
28,fvfm_absolute,T0.3,120,53.435019603033,6.7678287099301295
29,fvfm_absolute,T0.3,5,44.86732892369039,1.133412109123694
29,fvfm_absolute,T0.3,15,43.12125086172351,0.630320059229367
29,fvfm_absolute,T0.3,30,42.08285070506024,0.6596375346942458
29,fvfm_absolute,T0.3,60,40.813248157552394,0.8323348145762046
29,fvfm_absolute,T0.3,120,39.48109647812071,0.971949021139151
30,fvfm_absolute,T0.3,5,45.432300774002364,1.2240172331801566
30,fvfm_absolute,T0.3,15,43.42239816119842,0.6062094840905898
30,fvfm_absolute,T0.3,30,42.31799034231389,0.6481525607002319
30,fvfm_absolute,T0.3,60,41.027734891340685,0.8801712043588026
30,fvfm_absolute,T0.3,120,39.65702259318598,1.046808542983609
31,fvfm_absolute,T0.3,5,53.30916740258598,2.9141788150117414
31,fvfm_absolute,T0.3,15,50.13742168669934,1.4218738655461987
31,fvfm_absolute,T0.3,30,48.5094292335522,1.598288341920643
31,fvfm_absolute,T0.3,60,47.12889189780755,1.7837146872702092
31,fvfm_absolute,T0.3,120,45.941720471213706,2.575550022492605
32,fvfm_absolute,T0.3,5,50.3060912950325,2.645746271778477
32,fvfm_absolute,T0.3,15,48.46436988002928,1.1960111252726724
32,fvfm_absolute,T0.3,30,47.52681311121022,1.4217239284299714
32,fvfm_absolute,T0.3,60,46.65489480444137,2.2234963881353838
32,fvfm_absolute,T0.3,120,45.875262632149266,3.5745139800062646
33,fvfm_absolute,T0.3,5,54.29751833316436,4.364832848889121
33,fvfm_absolute,T0.3,15,54.134027569159194,3.4734823219313875
33,fvfm_absolute,T0.3,30,55.04287964853503,4.643887476225731
33,fvfm_absolute,T0.3,60,55.070678486271596,6.062552182617434
33,fvfm_absolute,T0.3,120,54.94095053300643,7.1149382343160585
34,fvfm_absolute,T0.3,5,47.91340957954433,1.4199020019323636
