unique_sample,response_type,threshold,Time,temperature,temperature_sd
35,fvfm_io,T50,5,45.26608511021472,1.8384026990610123
35,fvfm_io,T50,15,43.14076353235502,1.0235722533241969
35,fvfm_io,T50,30,41.328836869102375,1.6799873255169993
35,fvfm_io,T50,60,40.32934179411796,1.699846729482488
36,fvfm_io,T50,5,52.446286714416864,2.320458379827922
36,fvfm_io,T50,15,47.952371991947125,0.9485326894769437
36,fvfm_io,T50,30,45.986948795095465,1.007359238325075
36,fvfm_io,T50,60,44.27491554181643,1.6912620443977397
37,fvfm_io,T50,5,49.50519921429957,1.3315692510636963
37,fvfm_io,T50,15,47.12547617091978,0.6438635532795317
37,fvfm_io,T50,30,45.78094740419564,0.5080558474934167
37,fvfm_io,T50,60,44.12789838757686,1.054017606141486
38,fvfm_io,T50,5,54.35303713963966,3.0337519683306238
38,fvfm_io,T50,15,50.36104878086555,0.7138653654943047
38,fvfm_io,T50,30,48.43265186985858,0.6903412369124974
38,fvfm_io,T50,60,46.51693574871118,0.6982824216511849
39,fvfm_io,T50,5,51.652899408283524,1.328855308974591
39,fvfm_io,T50,15,48.62457575286733,0.664326503908452
39,fvfm_io,T50,30,46.92945878341656,0.6637968765393326
39,fvfm_io,T50,60,45.455525623074536,0.968129893036453
40,fvfm_io,T50,5,55.9221718434409,4.431361807208666
40,fvfm_io,T50,15,53.39115561985939,2.5517315350029968
40,fvfm_io,T50,30,52.35204952772033,3.2971266792733998
40,fvfm_io,T50,60,49.97131898559139,2.9306823109637032
41,fvfm_io,T50,5,48.47464403435353,1.1659879535855986
41,fvfm_io,T50,15,46.369357766407894,0.5260799694491309
41,fvfm_io,T50,30,45.17545825956842,0.5007974004883557
41,fvfm_io,T50,60,43.69097714381982,1.3494843140157302
42,fvfm_io,T50,5,55.61305579530931,4.102641007564473
42,fvfm_io,T50,15,50.17288489750609,0.5806677020341052
42,fvfm_io,T50,30,48.17421872904006,0.6751596283743099
42,fvfm_io,T50,60,46.30205395639453,0.5605754265886916
43,fvfm_io,T50,5,51.18034475756091,1.9096230421632756
43,fvfm_io,T50,15,48.58745400772557,0.7151622684513194
43,fvfm_io,T50,30,47.17195203473328,0.5829805811307959
43,fvfm_io,T50,60,46.02550071307448,0.7285582977640384
44,fvfm_io,T50,5,63.29410071608889,4.738051673999121
44,fvfm_io,T50,15,52.87116610101385,2.403811648742187
44,fvfm_io,T50,30,50.53736323721943,1.6272588665748924
44,fvfm_io,T50,60,48.862709672278484,1.205993274848733
45,fvfm_io,T50,5,50.50688074384149,0.9146446295363561
45,fvfm_io,T50,15,48.151581589988965,0.667826147467061
45,fvfm_io,T50,30,46.73270276960526,0.39021914159071064
45,fvfm_io,T50,60,45.587429954758434,0.5895150649412442
46,fvfm_io,T50,5,53.61473318932732,1.845613656413818
46,fvfm_io,T50,15,50.54255386461662,0.45079691706884195
46,fvfm_io,T50,30,48.990634268106504,0.44877345059468665
46,fvfm_io,T50,60,47.19438092867854,0.7699835176798412
47,fvfm_io,T50,5,52.893552213524714,1.9446424807244693
47,fvfm_io,T50,15,48.93703505061548,0.3950713136605608
47,fvfm_io,T50,30,46.86448371591402,0.3780996903430625
47,fvfm_io,T50,60,45.26644182578419,0.7023126219986626
48,fvfm_io,T50,5,56.966061087861775,3.93977798591363
48,fvfm_io,T50,15,54.45456854155893,3.3228149195372683
48,fvfm_io,T50,30,53.051304637513404,3.4118961950706663
48,fvfm_io,T50,60,50.48501806904217,2.5293292436684265
49,fvfm_io,T50,5,49.90049143389116,0.9386666043547686
49,fvfm_io,T50,15,47.535154493406914,0.6318307140533684
49,fvfm_io,T50,30,46.11092268271684,0.7218898092904338
49,fvfm_io,T50,60,44.56809192733706,1.213377063148112
50,fvfm_io,T50,5,53.54706358357238,1.9875287097377432
50,fvfm_io,T50,15,50.290666320929304,0.5261683564556905
50,fvfm_io,T50,30,48.770999639474624,0.5839718432652816
50,fvfm_io,T50,60,47.11683798004422,0.9573391039956053
51,fvfm_io,T50,5,51.44483888173193,1.2309919394928175
51,fvfm_io,T50,15,48.41754423849831,0.4772518601849536
51,fvfm_io,T50,30,46.691749722951904,0.6693157471187687
51,fvfm_io,T50,60,45.21906382945431,1.0843379098644803
52,fvfm_io,T50,5,57.480017776656375,3.5021056071556447
52,fvfm_io,T50,15,52.23512664963287,2.0715775329669497
52,fvfm_io,T50,30,50.65771153801721,2.2698465510874635
52,fvfm_io,T50,60,49.40732528351807,1.7516530932496763
53,fvfm_io,T50,5,53.46652454668209,1.238115088116238
53,fvfm_io,T50,15,52.20867857201074,1.458052419775399
53,fvfm_io,T50,30,51.8114331122612,2.2403639039783614
53,fvfm_io,T50,60,50.96317082961051,3.0325736023458925
54,fvfm_io,T50,5,58.039305599358876,6.602948594584385
54,fvfm_io,T50,15,58.35670253055499,5.5437794278248305
54,fvfm_io,T50,30,57.302117735647734,5.8401860901822795
54,fvfm_io,T50,60,53.40172130845469,5.3581255955454274
55,fvfm_io,T50,5,56.986625436968055,6.087432043075869
55,fvfm_io,T50,15,57.631649478926,5.631418732844356
55,fvfm_io,T50,30,58.99004378059897,5.483132384256205
55,fvfm_io,T50,60,55.497801134877,6.172605149010998
56,fvfm_io,T50,5,57.98066068876042,4.8891441791841075
56,fvfm_io,T50,15,60.525464688797946,6.433972472837021
56,fvfm_io,T50,30,61.30566827990077,6.354555416664498
56,fvfm_io,T50,60,56.047107678890725,6.424206828778961
57,fvfm_io,T50,5,48.778918827465574,1.1726144640816811
57,fvfm_io,T50,15,47.04256086709078,0.7374955008903958
57,fvfm_io,T50,30,45.73499482848811,0.6067728390622413
57,fvfm_io,T50,60,43.76495848855093,1.2130777338500665
58,fvfm_io,T50,5,53.31245984981165,2.140847499757106
58,fvfm_io,T50,15,50.36066415569843,0.7087260447406928
58,fvfm_io,T50,30,48.474938981789634,0.7795350948490798
58,fvfm_io,T50,60,46.24197766580054,0.9897240153142253
59,fvfm_io,T50,5,51.657594532388764,1.7703669769442998
59,fvfm_io,T50,15,47.654694999813024,0.6652452173140818
59,fvfm_io,T50,30,46.10440018048508,0.5479614444433845
59,fvfm_io,T50,60,44.96068483443604,0.7808265945633699
60,fvfm_io,T50,5,55.153471479299334,1.959697927965235
60,fvfm_io,T50,15,52.41390896630911,1.2865735193716086
60,fvfm_io,T50,30,50.789413847559395,1.4255665218603466
60,fvfm_io,T50,60,49.171175640365064,1.4673335643310776
61,fvfm_io,T50,5,48.46541295570764,1.2661520696575899
61,fvfm_io,T50,15,46.404076434626745,0.7774540029882117
61,fvfm_io,T50,30,44.283441729338335,1.4260611564787293
61,fvfm_io,T50,60,40.03470615598858,5.52759915460096
62,fvfm_io,T50,5,53.60238873035165,2.458682472113894
62,fvfm_io,T50,15,49.84121301348599,0.5856105444734049
62,fvfm_io,T50,30,48.156079269399996,0.6555663312886383
62,fvfm_io,T50,60,46.62033549012506,0.7308890619515919
63,fvfm_io,T50,5,50.88059142962103,1.0303931946914553
63,fvfm_io,T50,15,48.00467813491445,0.5457080879333518
63,fvfm_io,T50,30,46.42423412877914,0.6019620672371598
63,fvfm_io,T50,60,45.00487342759289,1.0125546377405084
64,fvfm_io,T50,5,56.52232280078641,1.7793005358412934
64,fvfm_io,T50,15,52.30426228401525,1.6532360106504105
64,fvfm_io,T50,30,50.73854402233699,1.5791072280077472
64,fvfm_io,T50,60,49.61750180582438,1.0617153525785656
65,fvfm_io,T50,5,44.60392582422609,1.557085841508888
65,fvfm_io,T50,15,42.72470163705498,0.9577134808957624
65,fvfm_io,T50,30,40.71910366357521,1.5986483816231138
65,fvfm_io,T50,60,39.46990805036964,2.0814324089636638
66,fvfm_io,T50,5,48.04143492171384,1.3785519404665265
66,fvfm_io,T50,15,44.37350653154343,0.7502710744197243
66,fvfm_io,T50,30,42.618109991331934,0.8617124072057045
66,fvfm_io,T50,60,41.312389778335,1.0025660610963545
67,fvfm_io,T50,5,46.5108490200357,1.6901529495314924
67,fvfm_io,T50,15,42.28725180280427,1.0493831882118365
67,fvfm_io,T50,30,39.568017783743564,1.3284167541619543
67,fvfm_io,T50,60,39.067983618570224,1.6630954706166816
68,fvfm_io,T50,5,50.16684230274299,1.864545457127184
68,fvfm_io,T50,15,47.6689916048031,0.7072871684484578
68,fvfm_io,T50,30,46.2416965110498,0.6224812943717741
68,fvfm_io,T50,60,44.67575462976359,1.4877390465660243
69,fvfm_io,T50,5,55.5089164953433,3.4922663542298618
69,fvfm_io,T50,15,54.10261942620388,3.0804928899632396
69,fvfm_io,T50,30,55.071025731393135,5.083393193496988
69,fvfm_io,T50,60,53.452799540777086,6.020359883508576
70,fvfm_io,T50,5,57.641080089679214,6.346202242131345
70,fvfm_io,T50,15,53.38357226803697,2.8144574731484324
70,fvfm_io,T50,30,51.270076374805036,2.754990118758682
70,fvfm_io,T50,60,48.97667073525278,2.8336754192176548
71,fvfm_io,T50,5,57.52331282103909,5.220152943987408
71,fvfm_io,T50,15,57.45845740171186,5.7855591063376135
71,fvfm_io,T50,30,56.77882479044468,6.308121354451627
71,fvfm_io,T50,60,52.83150634735831,5.743025002992356
72,fvfm_io,T50,5,58.844220477909104,4.155723578992618
72,fvfm_io,T50,15,62.53862498733313,6.044013854046332
72,fvfm_io,T50,30,66.77700357018517,5.425739643496652
72,fvfm_io,T50,60,61.537847564632045,6.6914591222434074
73,fvfm_io,T50,5,49.00891692155063,1.6131020211402753
73,fvfm_io,T50,15,47.13281183189439,0.6940501167607639
73,fvfm_io,T50,30,46.19113805711755,0.49421715275873573
73,fvfm_io,T50,60,45.352199467260654,1.1119339347951387
74,fvfm_io,T50,5,55.8370997883954,4.921810553618797
74,fvfm_io,T50,15,50.626306063382025,0.8169113229068165
74,fvfm_io,T50,30,48.567466640945476,1.1269844329666483
74,fvfm_io,T50,60,46.47546406766124,1.24398303660141
75,fvfm_io,T50,5,52.50545493220117,2.0994542674605876
75,fvfm_io,T50,15,48.283976994936566,0.5107585497137579
75,fvfm_io,T50,30,46.51347766932312,0.40069330691371524
75,fvfm_io,T50,60,45.31384977431177,0.5465449398976383
76,fvfm_io,T50,5,56.64380751099723,2.0515186769188873
76,fvfm_io,T50,15,52.67987741661243,1.8139342996270134
76,fvfm_io,T50,30,51.11425792896893,2.39764471000865
76,fvfm_io,T50,60,49.6279294556801,1.882417587778543
77,fvfm_io,T50,5,53.49368598618071,1.6354572738224618
77,fvfm_io,T50,15,51.02028294973782,1.2334609601025281
77,fvfm_io,T50,30,49.892029198024275,1.2694012371934487
77,fvfm_io,T50,60,48.76914275029109,1.5056383816987442
78,fvfm_io,T50,5,57.214404425560794,5.559462469561022
78,fvfm_io,T50,15,55.10386674843307,3.8698881694268947
78,fvfm_io,T50,30,54.81204760224272,4.0251754188231486
78,fvfm_io,T50,60,51.78067384969696,3.7946143597832847
79,fvfm_io,T50,5,56.11038387615038,3.5559052824821666
79,fvfm_io,T50,15,53.88101858076348,2.854389325944801
79,fvfm_io,T50,30,52.86110456682383,3.710570621926317
79,fvfm_io,T50,60,50.23086876519006,3.379839655608272
80,fvfm_io,T50,5,66.92680596408648,6.276463646532544
80,fvfm_io,T50,15,68.90536742613793,4.775398367331389
80,fvfm_io,T50,30,66.07764145444719,4.679543948431712
80,fvfm_io,T50,60,57.14237425159014,5.035034066839287
1,fvfm_io,T10,5,35.2795015366311,3.0136585939165377
1,fvfm_io,T10,15,34.046009894944724,1.7916404012195928
1,fvfm_io,T10,30,32.479710021099315,1.5071658103123937
1,fvfm_io,T10,60,32.816943524098555,2.9416693374847305
2,fvfm_io,T10,5,38.19143760107807,4.140452078825039
2,fvfm_io,T10,15,36.74129474878696,2.9190065828130085
2,fvfm_io,T10,30,33.78764244111342,1.6332939318491801
2,fvfm_io,T10,60,34.661748615942386,2.5169106578954983
3,fvfm_io,T10,5,35.249418213856615,3.6838957153266407
3,fvfm_io,T10,15,35.669978134399344,3.0300672416627945
3,fvfm_io,T10,30,33.607745796014854,2.8957564564730283
3,fvfm_io,T10,60,34.322139861528306,3.7208430775188663
4,fvfm_io,T10,5,43.650953732194715,2.44227824037143
4,fvfm_io,T10,15,41.170247753983716,1.7272462605261107
4,fvfm_io,T10,30,37.585083663449694,1.8782409042235781
4,fvfm_io,T10,60,37.818040487211235,2.484577525950698
5,fvfm_io,T10,5,32.75304771623405,1.3286670000226386
5,fvfm_io,T10,15,32.46812094876432,0.9764148773685015
5,fvfm_io,T10,30,31.27432568076597,1.8058838706038278
5,fvfm_io,T10,60,30.680216222488347,5.4278209014206285
6,fvfm_io,T10,5,39.635035084175435,3.849935451454635
6,fvfm_io,T10,15,36.13769485927551,2.4169217106752323
6,fvfm_io,T10,30,33.19326827181783,1.7515978611758363
6,fvfm_io,T10,60,34.06878273951925,2.7002194789173157
7,fvfm_io,T10,5,35.332836737587755,2.8638985317440713
7,fvfm_io,T10,15,34.20701123239575,3.129856350896008
7,fvfm_io,T10,30,32.73359896296784,2.9376451262944623
7,fvfm_io,T10,60,32.40116954534632,2.3318356386155465
8,fvfm_io,T10,5,44.99041598187735,1.4659345466291915
8,fvfm_io,T10,15,42.827734786577246,1.0344106288290011
8,fvfm_io,T10,30,39.28075416433993,2.249158674431995
8,fvfm_io,T10,60,37.88105269564085,2.7171669469460555
9,fvfm_io,T10,5,42.369042664762446,3.5852765243774254
9,fvfm_io,T10,15,41.08206596867692,2.3930123812284236
9,fvfm_io,T10,30,38.23544141817049,2.4538887378691956
9,fvfm_io,T10,60,38.18052782695647,2.413052936475223
10,fvfm_io,T10,5,46.680115180820685,1.3771188945387864
10,fvfm_io,T10,15,44.3771294718516,0.600618758388419
10,fvfm_io,T10,30,43.351038828215216,0.7684011857773546
10,fvfm_io,T10,60,41.9013006248313,1.1047347559253884
11,fvfm_io,T10,5,43.55319152106396,1.6047299261572805
11,fvfm_io,T10,15,41.573133224178505,1.2505910865319816
11,fvfm_io,T10,30,38.27069352692725,1.6772209734889114
11,fvfm_io,T10,60,38.42906370140691,2.0108032542728873
12,fvfm_io,T10,5,47.43633805611244,2.7258225060924857
12,fvfm_io,T10,15,45.81889639299931,0.8306313911776171
12,fvfm_io,T10,30,44.995311085344014,0.5235226064849201
12,fvfm_io,T10,60,44.36860390156997,0.955280394372498
13,fvfm_io,T10,5,41.73903084679848,2.949703846547116
13,fvfm_io,T10,15,39.5967534816255,2.530409954228146
13,fvfm_io,T10,30,36.11943298173483,1.7884069000632759
13,fvfm_io,T10,60,35.198638611272564,2.95145660264924
14,fvfm_io,T10,5,45.25872235786968,2.754941192181094
14,fvfm_io,T10,15,43.55536659301245,1.3324056622119027
14,fvfm_io,T10,30,42.07573535045488,1.7500496259968543
14,fvfm_io,T10,60,40.49157373364902,2.1138002738137223
15,fvfm_io,T10,5,40.88049430647187,3.034671606643983
15,fvfm_io,T10,15,42.507948027501286,0.9525031574679368
15,fvfm_io,T10,30,42.281713013993475,1.1064401888380904
15,fvfm_io,T10,60,41.7144731203269,1.0162392477959177
16,fvfm_io,T10,5,47.8654387935251,2.019491487777636
16,fvfm_io,T10,15,45.73475517955141,1.1206651027381005
16,fvfm_io,T10,30,44.36782479411992,1.4624280284539102
16,fvfm_io,T10,60,42.52479887139619,2.326841043718071
17,fvfm_io,T10,5,35.4721139822927,2.835429756212964
17,fvfm_io,T10,15,35.34866922027026,2.413001151701224
17,fvfm_io,T10,30,33.14807774620533,2.3422540306290216
17,fvfm_io,T10,60,32.03336742701172,3.54076478422434
18,fvfm_io,T10,5,41.90747175275793,3.8232176249516314
18,fvfm_io,T10,15,36.64931019963567,2.5496353626551906
18,fvfm_io,T10,30,33.24046723184618,1.564443976059668
18,fvfm_io,T10,60,33.930768804288896,2.6490159923661234
19,fvfm_io,T10,5,37.19496623969963,2.9887157477560176
19,fvfm_io,T10,15,33.6462166931412,1.8660901477040426
19,fvfm_io,T10,30,32.169721504465045,1.4041641213486191
19,fvfm_io,T10,60,31.93233200151629,1.705472700442807
20,fvfm_io,T10,5,43.74263592479945,2.6725175512133696
20,fvfm_io,T10,15,41.20017908464212,2.1041847037031234
20,fvfm_io,T10,30,37.268024362001874,2.0978923326950056
20,fvfm_io,T10,60,37.091428502340094,3.0479597068120627
21,fvfm_io,T10,5,46.60949872584876,1.6707873730201135
21,fvfm_io,T10,15,44.551054910332155,0.9897845540441791
21,fvfm_io,T10,30,42.84404701663141,1.6104817364293982
21,fvfm_io,T10,60,40.002633447773306,3.0137009003107855
22,fvfm_io,T10,5,52.68416386157593,3.4506416613949393
22,fvfm_io,T10,15,48.81767941011861,0.7671697079560325
22,fvfm_io,T10,30,47.11457614207977,1.21383644554681
22,fvfm_io,T10,60,44.72217119453274,1.8303273494370076
23,fvfm_io,T10,5,48.22936235141399,1.5106956812933348
23,fvfm_io,T10,15,46.74771912791337,1.0259710606591357
23,fvfm_io,T10,30,45.54525312128553,1.246696601618243
23,fvfm_io,T10,60,43.91446829057339,2.846601758378351
24,fvfm_io,T10,5,51.39927253097268,2.504168159010309
24,fvfm_io,T10,15,50.359691057139074,2.343034024435998
24,fvfm_io,T10,30,49.794644751989985,3.7274556476114316
24,fvfm_io,T10,60,48.11650193181854,5.5669726078170205
25,fvfm_io,T10,5,47.279557249253045,1.6182761122340275
25,fvfm_io,T10,15,45.374181648019054,0.9666589454813024
25,fvfm_io,T10,30,43.9734105562798,1.099955393875169
25,fvfm_io,T10,60,41.43859388931815,2.4013439814713475
26,fvfm_io,T10,5,49.974769302547074,1.7124165469703831
26,fvfm_io,T10,15,48.33267703394345,0.6415721384412751
26,fvfm_io,T10,30,47.24780760958,1.065982169563449
26,fvfm_io,T10,60,45.87839768164894,1.9349123316749188
27,fvfm_io,T10,5,46.91996629040429,1.8490858896491933
27,fvfm_io,T10,15,45.93735106272014,1.0433616469399907
27,fvfm_io,T10,30,45.22195003167508,0.8905719431953754
27,fvfm_io,T10,60,44.43145786739025,1.3802177961945232
28,fvfm_io,T10,5,51.64936888136802,2.9387577922384645
28,fvfm_io,T10,15,50.205550919118735,2.590661690543213
28,fvfm_io,T10,30,49.20683312591699,3.2893333108557403
28,fvfm_io,T10,60,47.82880516483935,4.330256111174023
29,fvfm_io,T10,5,45.07581998715932,1.2923872351509977
29,fvfm_io,T10,15,43.267930854203684,0.9165544243770591
29,fvfm_io,T10,30,41.55648393445438,1.5681860708710917
29,fvfm_io,T10,60,40.08032657788338,1.7327927065907693
30,fvfm_io,T10,5,47.558464754565684,1.0847898987678906
30,fvfm_io,T10,15,44.909264502562685,0.6074141274329105
30,fvfm_io,T10,30,43.598286435705056,0.9030966130999828
30,fvfm_io,T10,60,41.30221908724524,1.9897080968554608
31,fvfm_io,T10,5,44.797955730214895,1.5359008079809284
31,fvfm_io,T10,15,42.90950718679626,0.9051041882570862
31,fvfm_io,T10,30,40.48966814522982,2.037541452339799
31,fvfm_io,T10,60,39.41360974434023,2.1554532838939675
32,fvfm_io,T10,5,48.00639353874963,1.4389831657684768
32,fvfm_io,T10,15,46.296354045997255,0.8260018157907383
32,fvfm_io,T10,30,45.18682411073877,1.2330601827793692
32,fvfm_io,T10,60,43.8802051956658,1.7698241034133002
33,fvfm_io,T10,5,35.61052287275538,3.6152720637206137
33,fvfm_io,T10,15,34.659254418638625,2.110690214608231
33,fvfm_io,T10,30,32.47143814802513,1.5140905218395557
33,fvfm_io,T10,60,31.13335944239186,4.372385827616554
34,fvfm_io,T10,5,37.2965239195702,3.153899139381496
34,fvfm_io,T10,15,36.34077904239216,2.665542248149743
34,fvfm_io,T10,30,33.73374452648579,2.1922078208725924
34,fvfm_io,T10,60,35.11013789336291,2.547467656486291
35,fvfm_io,T10,5,35.26855992363781,3.1774996314187933
35,fvfm_io,T10,15,34.72489614686464,2.7463026709474
35,fvfm_io,T10,30,33.2895613623653,2.805201618704308
35,fvfm_io,T10,60,33.85567138411977,3.4042362244031206
36,fvfm_io,T10,5,44.872147604444436,2.1867682888114066
36,fvfm_io,T10,15,41.78173299653202,1.6980023493723608
36,fvfm_io,T10,30,37.93547086207326,2.1174692187500153
36,fvfm_io,T10,60,37.80115575477412,2.576971814803602
37,fvfm_io,T10,5,42.966783088252186,2.9417919254870273
37,fvfm_io,T10,15,41.3020979693355,2.307795425576104
37,fvfm_io,T10,30,37.78763689013808,2.5829457511234923
37,fvfm_io,T10,60,36.342900116908275,3.0640756325005927
38,fvfm_io,T10,5,47.80264602873077,2.3625379064714997
38,fvfm_io,T10,15,44.627959165543864,0.9388735186537138
38,fvfm_io,T10,30,43.15495724948916,0.9686530107273009
38,fvfm_io,T10,60,41.04852527408061,1.5573988168980493
39,fvfm_io,T10,5,44.25094139998781,2.407422853086183
39,fvfm_io,T10,15,42.50552596903641,1.598448952787067
39,fvfm_io,T10,30,39.907571597337274,2.706403578067907
39,fvfm_io,T10,60,38.87900013077981,2.8496480614515645
40,fvfm_io,T10,5,49.667918426100705,1.4488616670267365
40,fvfm_io,T10,15,47.37786169391535,1.0913841639053599
40,fvfm_io,T10,30,45.35811228260505,0.800695177117268
40,fvfm_io,T10,60,42.93221338938834,2.363434326600801
41,fvfm_io,T10,5,40.07248939892696,3.347489610987365
41,fvfm_io,T10,15,38.721462174693414,2.576220416434517
41,fvfm_io,T10,30,35.53311609564529,1.5556702138276273
41,fvfm_io,T10,60,35.34609838811459,2.420440608115599
42,fvfm_io,T10,5,47.65060730312258,1.90640991707403
42,fvfm_io,T10,15,44.5875550116574,0.8964585902779405
42,fvfm_io,T10,30,43.21314405521017,0.7947817112566459
42,fvfm_io,T10,60,41.23991394957221,1.240270908626418
43,fvfm_io,T10,5,43.68163018756728,3.1529786143222758
43,fvfm_io,T10,15,42.93192180273445,1.3150732165181849
43,fvfm_io,T10,30,41.51373380503592,1.7815919778173355
43,fvfm_io,T10,60,40.69783480430363,1.5735495343857187
44,fvfm_io,T10,5,50.433769453940485,1.7369881883190061
44,fvfm_io,T10,15,46.65292654744382,0.825720347739867
44,fvfm_io,T10,30,45.086524894074536,0.7235105487068362
44,fvfm_io,T10,60,44.181186739068636,1.3489760877412773
45,fvfm_io,T10,5,43.692216996666986,3.284336074543322
45,fvfm_io,T10,15,42.99203422276981,1.4434796713827227
45,fvfm_io,T10,30,41.71064698192061,1.509502910150406
45,fvfm_io,T10,60,40.618062338917674,1.1152192897558397
46,fvfm_io,T10,5,47.34116090907379,1.949934419985512
46,fvfm_io,T10,15,44.782975988484594,0.7110503153796807
46,fvfm_io,T10,30,43.47041132012314,0.849657191821995
46,fvfm_io,T10,60,41.417945136949555,1.7376675135458013
47,fvfm_io,T10,5,45.81883220661758,1.6482273257988214
47,fvfm_io,T10,15,43.251944791880646,0.7626471122976983
47,fvfm_io,T10,30,40.896143046679086,1.7441997870851542
47,fvfm_io,T10,60,39.530123821348674,1.9410675184955541
48,fvfm_io,T10,5,48.51385036427569,1.739211624986863
48,fvfm_io,T10,15,46.033254688913644,0.9422850956759945
48,fvfm_io,T10,30,44.62321432808451,0.7333605753681813
48,fvfm_io,T10,60,43.0956418421744,1.7432980042884123
49,fvfm_io,T10,5,41.36621906976418,2.748931255211179
49,fvfm_io,T10,15,39.30671527182002,2.2604424568313557
49,fvfm_io,T10,30,36.206318155036826,2.017633805158976
49,fvfm_io,T10,60,35.67236439011732,2.80562922837821
50,fvfm_io,T10,5,46.77415174065683,1.9507353529793459
50,fvfm_io,T10,15,44.62690522446908,0.8676049690252048
50,fvfm_io,T10,30,43.42550629358026,0.9225151135306365
50,fvfm_io,T10,60,41.61920785469013,1.6038858555692925
51,fvfm_io,T10,5,44.16065410995058,1.890129415851148
51,fvfm_io,T10,15,42.081022421435705,1.4356162729745439
51,fvfm_io,T10,30,39.07514222262582,2.182121768026632
51,fvfm_io,T10,60,38.46745594911722,2.3662629433277718
52,fvfm_io,T10,5,47.57295074961975,2.446572523102591
52,fvfm_io,T10,15,45.68885414003631,0.8749383545858286
52,fvfm_io,T10,30,44.852655714846335,0.7681646946939276
52,fvfm_io,T10,60,44.14486704210082,1.4037250523291565
53,fvfm_io,T10,5,47.329422161317915,1.2326113044402318
53,fvfm_io,T10,15,46.213571475231774,0.9039015181904044
53,fvfm_io,T10,30,45.419051275564414,1.0262299408033355
53,fvfm_io,T10,60,44.308711191210236,1.932176376218209
54,fvfm_io,T10,5,50.6189519892291,3.3044562974938874
54,fvfm_io,T10,15,48.264391382280095,0.7598735011265106
54,fvfm_io,T10,30,47.05013582004618,0.9908695035730626
54,fvfm_io,T10,60,45.677805502543514,2.0272889961936413
55,fvfm_io,T10,5,48.67838246396564,2.429238754808057
55,fvfm_io,T10,15,47.14376371738805,1.320831025209877
55,fvfm_io,T10,30,45.90671621689084,2.0691082158439333
55,fvfm_io,T10,60,43.81426297978514,2.844758448447072
56,fvfm_io,T10,5,51.475175793965185,2.3607906460738572
56,fvfm_io,T10,15,49.52321412873556,2.7174407416047566
56,fvfm_io,T10,30,48.24352084614985,3.3070258442695097
56,fvfm_io,T10,60,45.9728954130185,3.8989553163780877
57,fvfm_io,T10,5,42.87902712856911,3.0858839784898597
57,fvfm_io,T10,15,41.09482669090711,2.3703436681286307
57,fvfm_io,T10,30,36.7918658935262,2.2425976521868702
57,fvfm_io,T10,60,34.81206751060978,3.1360121355633517
58,fvfm_io,T10,5,48.11938509090298,1.9168268372022021
58,fvfm_io,T10,15,44.839359310539706,0.761680350320694
58,fvfm_io,T10,30,42.94706849245315,1.21862849186013
58,fvfm_io,T10,60,39.76632845334176,2.3594241588199623
59,fvfm_io,T10,5,42.79154051235925,3.2734624287469725
59,fvfm_io,T10,15,41.49513881905618,2.1310736816619227
59,fvfm_io,T10,30,39.60498325490654,2.559495087799774
59,fvfm_io,T10,60,40.0024359446318,1.7910753667928836
60,fvfm_io,T10,5,49.42655533188339,0.6999080379505014
60,fvfm_io,T10,15,47.14046369589514,0.7812208022467492
60,fvfm_io,T10,30,45.20223175974886,0.621318861308608
60,fvfm_io,T10,60,43.51271771413938,1.8763768915093686
61,fvfm_io,T10,5,42.43321584818517,3.1703147756473506
61,fvfm_io,T10,15,39.17209824930399,3.00323992308538
61,fvfm_io,T10,30,33.962376680844095,2.255554659682156
61,fvfm_io,T10,60,30.94966965653277,6.116507534637238
62,fvfm_io,T10,5,45.89807447276567,2.3242649567126303
62,fvfm_io,T10,15,43.94923609802959,0.8652012901245951
62,fvfm_io,T10,30,42.70792055301003,1.042238708619842
62,fvfm_io,T10,60,41.0584610819582,1.5416025014818242
63,fvfm_io,T10,5,42.45314820114798,2.548862157307328
63,fvfm_io,T10,15,40.497751627556006,2.0613413435792296
63,fvfm_io,T10,30,37.57612060770279,2.2950562809343604
63,fvfm_io,T10,60,37.48444964419762,2.7362230710975193
64,fvfm_io,T10,5,47.61145328148341,2.4084250927125215
64,fvfm_io,T10,15,45.93206347244478,0.827936698641751
64,fvfm_io,T10,30,45.14968237065817,0.6906524089477067
64,fvfm_io,T10,60,44.56484968520621,1.1258675815906305
65,fvfm_io,T10,5,34.18364523808321,2.779880573748637
65,fvfm_io,T10,15,33.46334740922229,1.7541236946837995
65,fvfm_io,T10,30,32.52675432115162,1.7673018356024854
65,fvfm_io,T10,60,33.08208976741433,3.2641764557005897
66,fvfm_io,T10,5,38.10899794379714,2.9683883772720066
66,fvfm_io,T10,15,35.12278209276187,1.7610614557016615
66,fvfm_io,T10,30,33.07883061136461,1.106545916329299
66,fvfm_io,T10,60,33.56641651784385,1.6875841913291876
67,fvfm_io,T10,5,34.384630276353974,3.1213988899261063
67,fvfm_io,T10,15,32.84949614983443,1.9189855587651683
67,fvfm_io,T10,30,32.00236983941555,1.5295879172976934
67,fvfm_io,T10,60,32.3838949617068,2.4293179396670674
68,fvfm_io,T10,5,43.68261225010831,2.195288474589302
68,fvfm_io,T10,15,41.61151914697773,1.730028066781262
68,fvfm_io,T10,30,37.74606765644361,1.8862220530440406
